q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
256,602,3656,dbbc51fa0a2ce7fd,412,3244,122,2b40def7c6bf97b3,3,144,0,cbf29ce484222325
256,606,3832,454dd445a571d636,418,3414,32,fa0ecb0560ba64dc,12,128,0,cbf29ce484222325
256,610,3802,ae08d7ddb1f79647,415,3387,53,1f7299457622fad1,6,156,0,cbf29ce484222325
256,611,3729,e09a6ae78e58e720,414,3315,64,bc3a7e004f752ea3,5,147,0,cbf29ce484222325
256,612,3682,db6d1d659e9b2778,415,3267,72,2a98850b9b56bed2,3,143,0,cbf29ce484222325
256,614,3642,fa9667dcf85b950f,409,3233,162,5a6e712e0eaf6d4d,3,142,0,cbf29ce484222325
256,616,3515,29a799a3e95ddb13,376,3139,1362,a4ef75b805fc178,1,172,0,cbf29ce484222325
256,618,3817,4c5032734c7f291e,417,3400,44,5447a250de985d6c,10,127,0,cbf29ce484222325
256,619,2776,5e9d308d31001409,319,2457,9283,61f502a5c149fb50,1,205,1,a216b64d3740fdfe
256,620,3310,3f23d7572df0c343,392,2918,454,13935e362d65cc7c,3,164,0,cbf29ce484222325
256,621,3791,9dcaeebd5e279fea,416,3375,51,5992c963bff73d5c,4,148,0,cbf29ce484222325
256,623,3669,e74b39344026b66f,408,3261,140,9e164829697c9dc8,5,135,0,cbf29ce484222325
256,624,3843,8122abc405b7d31e,417,3426,58,6ca04af05984f0e6,5,145,0,cbf29ce484222325
256,625,3690,c243d42bf2c1aca3,410,3280,114,57d3d871b5e4df65,5,137,0,cbf29ce484222325
256,626,2951,d5aa269d6ab4e6ec,333,2618,5419,db5bbc2a1eee0fdf,1,239,2,4277240ddc228bc
256,629,3702,51248763a2693dd3,415,3287,49,b4dba19645f80fe9,4,147,0,cbf29ce484222325
256,630,3812,9500daef66a19dca,411,3401,111,4d4907d9093b795a,7,156,0,cbf29ce484222325
256,631,3711,26b46065dab8bd57,417,3294,31,809dbf3fb20ad942,4,147,0,cbf29ce484222325
256,632,2855,31afb0ef8c2fb987,328,2527,9617,4aca407246701649,1,198,0,cbf29ce484222325
