ROW;E=(1, 2, 9, 10, 11, 12, 14);K=21;rank=3;a=23;P=(16, 26, 23);h=228323/1115730;H=25;edges=143;initialK4=571;star_steps=16;starK4=508;paid_steps=9;paidK4=63;tree_closed=61;tree_hard=2;tree_equalities=0;positive_tree_extremum=(Fraction(129286973, 114411417120), (29, 32, 34, 39), 29);hostile_tree_extremum=(Fraction(-4088561, 9863053200), (25, 32, 34, 78), 78);literal_closed=2;scan=28;controls=4;empty=();witnesses=();closed=1;order=(91, 168, 222, 111, 182, 132, 120, 58, 67, 125, 44, 17, 21, 37, 47, 78, 82, 29, 19, 117, 74, 25, 32, 34, 39);steps=((91, 'STAR', 4, '67786001/38137139040', 4, 0), (168, 'STAR', 6, '800131/213832080', 16, 0), (222, 'STAR', 6, '561410561/181971100080', 20, 0), (111, 'STAR', 6, '3588703/2146664520', 20, 0), (182, 'STAR', 9, '306286153/127871583840', 41, 0), (132, 'STAR', 9, '7929161/5083265880', 65, 0), (120, 'STAR', 10, '12946753/2588493600', 85, 0), (58, 'STAR', 11, '286125509/55738895520', 72, 0), (67, 'STAR', 11, '900027067/264329825760', 91, 0), (125, 'STAR', 11, '5045277/942172000', 70, 0), (44, 'PAID', 4, '-', 1, 0), (17, 'PAID', 4, '-', 2, 0), (21, 'PAID', 6, '-', 6, 0), (37, 'PAID', 5, '-', 7, 0), (47, 'PAID', 5, '-', 10, 0), (78, 'PAID', 5, '-', 10, 1), (82, 'PAID', 5, '-', 10, 0), (29, 'PAID', 6, '-', 16, 0), (19, 'STAR', 6, '200829/258962704', 16, 0), (117, 'STAR', 4, '22411261/4931526600', 4, 0), (74, 'STAR', 4, '4217/5274360', 4, 0), (25, 'PAID', 3, '-', 1, 1), (32, 'VACUOUS', 2, '-', 0, 0), (34, 'VACUOUS', 1, '-', 0, 0), (39, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=(((25, 32, 34, 78), '-4088561/9863053200', (((25, 32), (25, 34), (25, 78)),), '67937543/1232881650', 34, '19/4508', 34, 14, 2, ()), ((25, 32, 34, 39), '-34428061/19726106400', (((25, 32), (32, 39), (34, 39)),), '33235264/616440825', 30, '19/4508', 34, 14, 2, ()));paid_digest=f275781b3792b0625e3cc33b50ad26f801b483be90f811dd0c4d9cdd8f4451a1
ROW;E=(1, 2, 9, 10, 12, 13, 14);K=20;rank=6;a=66;P=(22, 16, 33, 23, 44, 66);h=53797/252252;H=29;edges=206;initialK4=1493;star_steps=29;starK4=1493;paid_steps=0;paidK4=0;tree_closed=0;tree_hard=0;tree_equalities=0;positive_tree_extremum=None;hostile_tree_extremum=None;literal_closed=0;scan=0;controls=0;empty=();witnesses=();closed=1;order=(243, 250, 212, 97, 29, 76, 100, 101, 96, 117, 134, 125, 108, 120, 69, 79, 156, 168, 54, 130, 46, 34, 75, 38, 17, 37, 19, 32, 40);steps=((243, 'STAR', 6, '1775071/246486240', 20, 0), (250, 'STAR', 7, '8963159/1431612000', 35, 0), (212, 'STAR', 7, '80483281/21245122080', 35, 0), (97, 'STAR', 7, '16740887/6198672480', 30, 0), (29, 'STAR', 7, '2809999/1853211360', 30, 0), (76, 'STAR', 8, '109774729/11023412400', 25, 0), (100, 'STAR', 7, '93/302575', 26, 0), (101, 'STAR', 9, '37985851/6454287840', 71, 0), (96, 'STAR', 9, '843653/232071840', 77, 0), (117, 'STAR', 10, '4328911/551170620', 104, 0), (134, 'STAR', 10, '71345489/18464215770', 104, 0), (125, 'STAR', 11, '125416679/22046824800', 125, 0), (108, 'STAR', 11, '309571/41081040', 139, 0), (120, 'STAR', 10, '12618377/2204682480', 105, 0), (69, 'STAR', 9, '4511083/1469788320', 77, 0), (79, 'STAR', 10, '2272840333/348339831840', 120, 0), (156, 'STAR', 10, '3305591/2204682480', 112, 0), (168, 'STAR', 10, '451931/63903840', 98, 0), (54, 'STAR', 10, '51683/4279275', 75, 0), (130, 'STAR', 9, '77492/9984975', 46, 0), (46, 'STAR', 8, '1325333/551170620', 25, 0), (34, 'STAR', 4, '8033/332560800', 4, 0), (75, 'STAR', 5, '54167/319519200', 7, 0), (38, 'STAR', 5, '102175/32242392', 3, 0), (17, 'VACUOUS', 2, '-', 0, 0), (37, 'VACUOUS', 2, '-', 0, 0), (19, 'VACUOUS', 2, '-', 0, 0), (32, 'VACUOUS', 1, '-', 0, 0), (40, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=();paid_digest=548983b7825bfa97f72bc36880c0aeae0b7644e2bcd88a51ce7fe8c2037ef575
ROW;E=(1, 3, 5, 7, 8, 9, 11);K=20;rank=5;a=23;P=(30, 19, 17, 39, 23);h=769361/4462920;H=29;edges=188;initialK4=684;star_steps=27;starK4=676;paid_steps=2;paidK4=8;tree_closed=8;tree_hard=0;tree_equalities=0;positive_tree_extremum=(Fraction(429277, 99114015), (26, 41, 49, 60), 49);hostile_tree_extremum=None;literal_closed=0;scan=0;controls=0;empty=();witnesses=();closed=1;order=(195, 299, 104, 147, 182, 130, 84, 94, 117, 51, 97, 43, 64, 65, 110, 78, 143, 108, 91, 37, 47, 68, 38, 49, 26, 55, 25, 41, 60);steps=((195, 'STAR', 4, '208319/22562540', 4, 0), (299, 'STAR', 4, '355231/45125080', 4, 0), (104, 'STAR', 4, '183022949/45195990840', 2, 0), (147, 'STAR', 4, '81573/22562540', 4, 0), (182, 'STAR', 5, '3406283/290089800', 7, 0), (130, 'STAR', 9, '918011/87026940', 26, 0), (84, 'STAR', 9, '114479/14504490', 32, 0), (94, 'STAR', 9, '496729/227237010', 43, 0), (117, 'STAR', 11, '1688383/275585310', 68, 0), (51, 'STAR', 10, '417317/328768440', 42, 0), (97, 'STAR', 10, '1639195/281387106', 59, 0), (43, 'STAR', 10, '112246499/15800224440', 53, 0), (64, 'STAR', 10, '2647/405720', 56, 0), (65, 'STAR', 9, '512299/225625400', 18, 0), (110, 'STAR', 10, '29629/4144140', 59, 0), (78, 'STAR', 9, '938109/225625400', 20, 0), (143, 'STAR', 10, '93132287/7136209080', 56, 0), (108, 'STAR', 10, '1360273/174053880', 63, 0), (91, 'STAR', 10, '277819/96696600', 42, 0), (37, 'STAR', 4, '1547681/5098328235', 4, 0), (47, 'STAR', 5, '19396408/6476254785', 5, 0), (68, 'STAR', 4, '39573/109589480', 4, 0), (38, 'PAID', 4, '-', 4, 0), (49, 'PAID', 4, '-', 4, 0), (26, 'STAR', 4, '908573/290089800', 4, 0), (55, 'STAR', 3, '141643/22314600', 1, 0), (25, 'VACUOUS', 2, '-', 0, 0), (41, 'VACUOUS', 1, '-', 0, 0), (60, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=();paid_digest=ba39a163c17ca53989d0b163a2198892b36149a06571198cf2de147338970bb2
ROW;E=(1, 3, 7, 8, 10, 11, 13);K=21;rank=7;a=46;P=(18, 27, 19, 36, 23, 17, 46);h=545641/3223220;H=35;edges=264;initialK4=1618;star_steps=32;starK4=1608;paid_steps=3;paidK4=10;tree_closed=10;tree_hard=0;tree_equalities=0;positive_tree_extremum=(Fraction(2065020187, 859410371820), (31, 47, 61, 72), 31);hostile_tree_extremum=None;literal_closed=0;scan=0;controls=0;empty=();witnesses=();closed=1;order=(130, 152, 156, 158, 84, 143, 216, 106, 139, 132, 100, 99, 108, 38, 135, 45, 125, 76, 24, 68, 53, 141, 79, 81, 34, 54, 31, 61, 29, 42, 43, 47, 49, 72, 95);steps=((130, 'STAR', 5, '22930381/5684001960', 7, 0), (152, 'STAR', 5, '10028637841/2745932028840', 10, 0), (156, 'STAR', 5, '5321627/12043561530', 10, 0), (158, 'STAR', 7, '1967430791/1037936030040', 30, 0), (84, 'STAR', 8, '7423613/1793721930', 36, 0), (143, 'STAR', 8, '1353391/2885724072', 39, 0), (216, 'STAR', 9, '445562317/43356821508', 54, 0), (106, 'STAR', 9, '345077123/50582958426', 41, 0), (139, 'STAR', 9, '25878767/55893163788', 54, 0), (132, 'STAR', 10, '152322329/39084765720', 58, 0), (100, 'STAR', 10, '202403482/103960932075', 70, 0), (99, 'STAR', 9, '9916087/5381165790', 77, 0), (108, 'STAR', 11, '32789168953/5979969155160', 93, 0), (38, 'STAR', 11, '4228698763/609594705720', 82, 0), (135, 'STAR', 12, '3580536809/562716194040', 152, 0), (45, 'STAR', 12, '278763731/46893016170', 106, 0), (125, 'STAR', 13, '634235933/207921864150', 138, 0), (76, 'STAR', 13, '1027184827/512833641320', 155, 0), (24, 'STAR', 12, '8989909/5150705560', 101, 0), (68, 'STAR', 11, '1923307283/2827737352440', 77, 0), (53, 'STAR', 13, '10613458039/1688148582120', 101, 0), (141, 'STAR', 5, '705098027/440385325380', 4, 0), (79, 'STAR', 7, '1165907993/2046496512060', 21, 0), (81, 'STAR', 8, '6664125649/1497037421880', 32, 0), (34, 'STAR', 9, '6474971/13906905012', 34, 0), (54, 'STAR', 5, '863048513/7152512126760', 5, 0), (31, 'PAID', 4, '-', 2, 0), (61, 'PAID', 4, '-', 4, 0), (29, 'STAR', 6, '1351072/490735245', 16, 0), (42, 'PAID', 4, '-', 4, 0), (43, 'STAR', 4, '769055359/205195020030', 4, 0), (47, 'STAR', 3, '918283/1233572340', 1, 0), (49, 'VACUOUS', 2, '-', 0, 0), (72, 'VACUOUS', 1, '-', 0, 0), (95, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=();paid_digest=cabdff0be9be197a75010798c0ee8cda8b02d2699645813a106723450a49bb2d
ROW;E=(1, 3, 7, 9, 10, 11, 12);K=20;rank=3;a=17;P=(19, 39, 17);h=166267/824670;H=22;edges=112;initialK4=189;star_steps=22;starK4=189;paid_steps=0;paidK4=0;tree_closed=0;tree_hard=0;tree_equalities=0;positive_tree_extremum=None;hostile_tree_extremum=None;literal_closed=0;scan=0;controls=0;empty=();witnesses=();closed=1;order=(143, 136, 130, 221, 104, 62, 65, 58, 41, 52, 21, 27, 91, 42, 54, 78, 69, 31, 16, 23, 26, 29);steps=((143, 'STAR', 4, '7210391/794167920', 2, 0), (136, 'STAR', 5, '924367/95998320', 5, 0), (130, 'STAR', 6, '170983/18786768', 8, 0), (221, 'STAR', 6, '74610493/8735847120', 12, 0), (104, 'STAR', 6, '4979651/727987260', 11, 0), (62, 'STAR', 7, '6327291/849318470', 10, 0), (65, 'STAR', 7, '5076167/1871967240', 11, 0), (58, 'STAR', 8, '22438447/3575356785', 26, 0), (41, 'STAR', 7, '1051177/671988240', 19, 0), (52, 'STAR', 6, '655033/657536880', 9, 0), (21, 'STAR', 7, '5514514/881984565', 13, 0), (27, 'STAR', 7, '12188089/1479457980', 22, 0), (91, 'STAR', 6, '38067751/10191821640', 9, 0), (42, 'STAR', 6, '233401099/45863197380', 12, 0), (54, 'STAR', 5, '42676349/5917831920', 4, 0), (78, 'STAR', 5, '3918293/657536880', 7, 0), (69, 'STAR', 4, '258441/48532484', 4, 0), (31, 'STAR', 4, '223165561/20383643280', 4, 0), (16, 'STAR', 3, '70127929/9534284760', 1, 0), (23, 'VACUOUS', 2, '-', 0, 0), (26, 'VACUOUS', 1, '-', 0, 0), (29, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=();paid_digest=3797ab59028e6342e1dff030c6cdb0042fac79bf5b13c2e81425eb89189b08bb
ROW;E=(1, 3, 10, 11, 12, 13, 14);K=20;rank=4;a=17;P=(27, 16, 23, 17);h=10019/51051;H=38;edges=325;initialK4=3086;star_steps=38;starK4=3086;paid_steps=0;paidK4=0;tree_closed=0;tree_hard=0;tree_equalities=0;positive_tree_extremum=None;hostile_tree_extremum=None;literal_closed=0;scan=0;controls=0;empty=();witnesses=();closed=1;order=(275, 161, 250, 163, 156, 100, 175, 90, 189, 72, 143, 182, 130, 63, 74, 125, 18, 69, 111, 132, 50, 73, 168, 120, 58, 64, 29, 19, 82, 62, 37, 54, 53, 25, 46, 31, 32, 45);steps=((275, 'STAR', 6, '8147/1786785', 20, 0), (161, 'STAR', 8, '95839/22416030', 40, 0), (250, 'STAR', 9, '104197/48730500', 60, 0), (163, 'STAR', 9, '614311/476584290', 71, 0), (156, 'STAR', 9, '3163/2923830', 70, 0), (100, 'STAR', 10, '4592219/1322220900', 45, 0), (175, 'STAR', 10, '4591/2977975', 91, 0), (90, 'STAR', 11, '226454/32666095', 93, 0), (189, 'STAR', 11, '58001/11208015', 133, 0), (72, 'STAR', 12, '167532763/45616621050', 90, 0), (143, 'STAR', 14, '25830397/3041108070', 221, 0), (182, 'STAR', 14, '9593/2923830', 270, 0), (130, 'STAR', 14, '214/112455', 242, 0), (63, 'STAR', 15, '12271381/2465763300', 279, 0), (74, 'STAR', 15, '29810981/11899988100', 225, 0), (125, 'STAR', 20, '86729/146191500', 381, 0), (18, 'STAR', 21, '115636881/144827262580', 306, 0), (69, 'STAR', 5, '2958019/630945315', 5, 0), (111, 'STAR', 5, '7189346/2049442395', 7, 0), (132, 'STAR', 5, '499253/211351140', 10, 0), (50, 'STAR', 5, '20053069/10011101100', 10, 0), (73, 'STAR', 7, '66839/17100980', 22, 0), (168, 'STAR', 7, '3314867/986305320', 30, 0), (120, 'STAR', 7, '1136209/591783192', 30, 0), (58, 'STAR', 8, '12679435/3268897632', 31, 0), (64, 'STAR', 9, '145219/49454496', 60, 0), (29, 'STAR', 8, '71316127/38137139040', 45, 0), (19, 'STAR', 8, '30841/99768240', 44, 0), (82, 'STAR', 8, '29163053/8665396740', 50, 0), (62, 'STAR', 7, '9915959/3122959840', 35, 0), (37, 'STAR', 7, '183656722/68424931575', 35, 0), (54, 'STAR', 6, '35334137/3896212320', 20, 0), (53, 'STAR', 5, '31144613/4892812925', 10, 0), (25, 'STAR', 4, '13641179/3821933115', 4, 0), (46, 'STAR', 3, '56088775/24460371936', 1, 0), (31, 'VACUOUS', 2, '-', 0, 0), (32, 'VACUOUS', 1, '-', 0, 0), (45, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=();paid_digest=0f7a9201f23d0f948fb7806e1939911118fafe1640125b2fb41ad2ad1ce6a9ed
ROW;E=(1, 3, 10, 11, 12, 13, 14);K=20;rank=5;a=25;P=(27, 16, 23, 17, 25);h=19979/100100;H=26;edges=194;initialK4=1374;star_steps=26;starK4=1374;paid_steps=0;paidK4=0;tree_closed=0;tree_hard=0;tree_equalities=0;positive_tree_extremum=None;hostile_tree_extremum=None;literal_closed=0;scan=0;controls=0;empty=();witnesses=();closed=1;order=(189, 54, 115, 64, 15, 156, 63, 61, 36, 62, 74, 130, 37, 53, 103, 120, 110, 72, 46, 78, 18, 69, 45, 19, 31, 32);steps=((189, 'STAR', 6, '1231553/167116950', 20, 0), (54, 'STAR', 8, '805453991/140979859020', 36, 0), (115, 'STAR', 8, '672746/137792655', 45, 0), (64, 'STAR', 8, '92237/37396800', 31, 0), (15, 'STAR', 11, '3023/1576575', 67, 0), (156, 'STAR', 11, '101858/83558475', 93, 0), (63, 'STAR', 12, '11150277/1411209800', 124, 0), (61, 'STAR', 12, '674567/384684300', 143, 0), (36, 'STAR', 12, '6113/607698', 68, 0), (62, 'STAR', 11, '126391/195495300', 127, 0), (74, 'STAR', 11, '61969367/7610248800', 133, 0), (130, 'STAR', 10, '823159/334233900', 105, 0), (37, 'STAR', 10, '56689/13333320', 105, 0), (53, 'STAR', 11, '148763837/34426091700', 112, 0), (103, 'STAR', 7, '353537/79111725', 30, 0), (120, 'STAR', 8, '15383/18433800', 50, 0), (110, 'STAR', 8, '9153/2662660', 36, 0), (72, 'STAR', 8, '9111/1289288', 29, 0), (46, 'STAR', 5, '744889/232071840', 10, 0), (78, 'STAR', 4, '32371/50450400', 4, 0), (18, 'STAR', 5, '8213687/1563962400', 5, 0), (69, 'VACUOUS', 2, '-', 0, 0), (45, 'STAR', 3, '2288519/1350694800', 1, 0), (19, 'VACUOUS', 2, '-', 0, 0), (31, 'VACUOUS', 1, '-', 0, 0), (32, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=();paid_digest=fd7924ca8f41b803de2b495f7e0721ab216e32ab0500ba463c7d72499b0066b5
ROW;E=(1, 4, 5, 9, 11, 13, 14);K=20;rank=6;a=16;P=(24, 23, 40, 17, 19, 16);h=457087/2522520;H=17;edges=70;initialK4=67;star_steps=16;starK4=65;paid_steps=1;paidK4=2;tree_closed=2;tree_hard=0;tree_equalities=0;positive_tree_extremum=(Fraction(78224779, 12436023600), (25, 29, 30, 34), 25);hostile_tree_extremum=None;literal_closed=0;scan=0;controls=0;empty=();witnesses=();closed=1;order=(69, 143, 100, 154, 81, 75, 61, 20, 38, 50, 37, 25, 60, 31, 29, 30, 34);steps=((69, 'STAR', 3, '131881/65050440', 0, 0), (143, 'STAR', 4, '56133691/5413327920', 4, 0), (100, 'STAR', 5, '90807713/27066639600', 7, 0), (154, 'STAR', 5, '687913/227026800', 2, 0), (81, 'STAR', 5, '34939/7567560', 2, 0), (75, 'STAR', 6, '62603/19549530', 4, 0), (61, 'STAR', 6, '1618523/256456200', 9, 0), (20, 'STAR', 6, '31421779/14857642800', 7, 0), (38, 'STAR', 6, '1282027/466666200', 12, 0), (50, 'STAR', 6, '15810471/3007404400', 12, 0), (37, 'STAR', 5, '248532371/27066639600', 4, 0), (25, 'PAID', 4, '-', 2, 0), (60, 'STAR', 3, '74104033/38551673160', 1, 0), (31, 'STAR', 3, '332715641/77103346320', 1, 0), (29, 'VACUOUS', 2, '-', 0, 0), (30, 'VACUOUS', 1, '-', 0, 0), (34, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=();paid_digest=93bc7e56835f8650aa5671c9e7d2073c7e1e1b9672cda4278cf44141f341d541
ROW;E=(1, 4, 6, 9, 10, 12, 14);K=20;rank=3;a=26;P=(22, 16, 26);h=27299/114660;H=39;edges=401;initialK4=5537;star_steps=23;starK4=4185;paid_steps=16;paidK4=1352;tree_closed=1351;tree_hard=1;tree_equalities=0;positive_tree_extremum=(Fraction(21019, 137792655), (19, 23, 32, 66), 19);hostile_tree_extremum=(Fraction(-9424091, 2204682480), (19, 23, 32, 33), 19);literal_closed=1;scan=11;controls=2;empty=();witnesses=();closed=1;order=(117, 260, 182, 125, 206, 83, 240, 378, 110, 88, 120, 140, 134, 154, 77, 72, 53, 131, 46, 103, 27, 24, 38, 100, 108, 48, 55, 168, 44, 212, 40, 17, 106, 19, 23, 66, 32, 33, 54);steps=((117, 'STAR', 8, '14653/2162160', 44, 0), (260, 'STAR', 9, '537/112112', 70, 0), (182, 'STAR', 10, '3037/560560', 96, 0), (125, 'STAR', 10, '32171/6468000', 104, 0), (206, 'STAR', 10, '431047/115475360', 85, 0), (83, 'STAR', 11, '824311/279158880', 95, 0), (240, 'STAR', 12, '1567/305760', 175, 0), (378, 'STAR', 13, '172553/30270240', 205, 0), (110, 'STAR', 13, '1117261/287567280', 198, 0), (88, 'STAR', 17, '537835/115026912', 260, 0), (120, 'STAR', 17, '591/1121120', 433, 0), (140, 'STAR', 17, '229/160160', 401, 0), (134, 'STAR', 21, '68993/56336280', 573, 0), (154, 'STAR', 23, '95787/10650640', 678, 0), (77, 'STAR', 23, '66147/10650640', 600, 0), (72, 'PAID', 9, '-', 58, 0), (53, 'PAID', 9, '-', 65, 0), (131, 'PAID', 9, '-', 70, 0), (46, 'PAID', 10, '-', 83, 0), (103, 'PAID', 11, '-', 114, 0), (27, 'PAID', 11, '-', 115, 0), (24, 'PAID', 12, '-', 124, 0), (38, 'PAID', 11, '-', 106, 0), (100, 'PAID', 11, '-', 114, 0), (108, 'PAID', 11, '-', 114, 0), (48, 'PAID', 11, '-', 123, 0), (55, 'PAID', 10, '-', 98, 0), (168, 'PAID', 9, '-', 77, 0), (44, 'PAID', 9, '-', 77, 0), (212, 'STAR', 8, '1332511/267387120', 56, 0), (40, 'STAR', 8, '2833/343980', 56, 0), (17, 'STAR', 7, '3474533/514594080', 35, 0), (106, 'STAR', 6, '7937/2804760', 20, 0), (19, 'PAID', 5, '-', 10, 1), (23, 'PAID', 4, '-', 4, 0), (66, 'STAR', 3, '46897/3783780', 1, 0), (32, 'VACUOUS', 2, '-', 0, 0), (33, 'VACUOUS', 1, '-', 0, 0), (54, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=(((19, 23, 32, 33), '-9424091/2204682480', (((19, 23), (19, 32), (32, 33)),), '89974141/1469788320', 32, '27/5824', 31, 11, 2, ()),);paid_digest=1427c38e6449b339b2f8524b5f6db661debbe4fa02e7c77b1163881bc84b508c
ROW;E=(1, 4, 8, 9, 10, 12, 14);K=22;rank=3;a=26;P=(22, 44, 26);h=11987/57330;H=22;edges=143;initialK4=607;star_steps=18;starK4=568;paid_steps=4;paidK4=39;tree_closed=39;tree_hard=0;tree_equalities=0;positive_tree_extremum=(Fraction(5600773, 3259095840), (17, 19, 32, 33), 33);hostile_tree_extremum=None;literal_closed=0;scan=0;controls=0;empty=();witnesses=();closed=1;order=(51, 74, 55, 40, 140, 134, 108, 154, 120, 34, 38, 88, 25, 33, 17, 69, 77, 54, 19, 23, 32, 66);steps=((51, 'STAR', 6, '27277/3573570', 5, 0), (74, 'STAR', 8, '18873599/2740603320', 20, 0), (55, 'STAR', 8, '444517/203693490', 31, 0), (40, 'STAR', 9, '377911/162954792', 29, 0), (140, 'STAR', 9, '980549/271591320', 38, 0), (134, 'STAR', 11, '46451/6139210', 101, 0), (108, 'STAR', 11, '20707/12864852', 81, 0), (154, 'STAR', 11, '2919097/814773960', 83, 0), (120, 'STAR', 11, '168499/19059040', 89, 0), (34, 'STAR', 11, '12205217/3259095840', 50, 0), (38, 'PAID', 5, '-', 3, 0), (88, 'PAID', 5, '-', 10, 0), (25, 'PAID', 6, '-', 10, 0), (33, 'PAID', 6, '-', 16, 0), (17, 'STAR', 7, '14328011/3259095840', 25, 0), (69, 'STAR', 5, '1472953/328768440', 7, 0), (77, 'STAR', 4, '1181725/164745504', 4, 0), (54, 'STAR', 4, '105778693/11243880648', 4, 0), (19, 'STAR', 3, '14754263/1665760096', 1, 0), (23, 'VACUOUS', 2, '-', 0, 0), (32, 'VACUOUS', 1, '-', 0, 0), (66, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=();paid_digest=949dd2b4a7aa68f92899ff2216ba31a5412a2348e31f884447c69b9df5e4b08a
ROW;E=(1, 5, 6, 7, 8, 9, 11);K=20;rank=3;a=26;P=(17, 19, 26);h=212581/1261260;H=33;edges=286;initialK4=2359;star_steps=20;starK4=1615;paid_steps=13;paidK4=744;tree_closed=744;tree_hard=0;tree_equalities=0;positive_tree_extremum=(Fraction(5423801, 2465763300), (23, 25, 34, 60), 25);hostile_tree_extremum=None;literal_closed=0;scan=0;controls=0;empty=();witnesses=();closed=1;order=(137, 312, 110, 158, 109, 83, 77, 73, 80, 40, 79, 111, 27, 125, 29, 72, 122, 42, 37, 96, 21, 31, 20, 25, 34, 50, 84, 60, 23, 38, 30, 48, 54);steps=((137, 'STAR', 9, '3126001/397423026', 63, 0), (312, 'STAR', 9, '15053/2522520', 47, 0), (110, 'STAR', 8, '106501/58017960', 39, 0), (158, 'STAR', 9, '2961433/509268760', 51, 0), (109, 'STAR', 10, '1412083/343693350', 88, 0), (83, 'STAR', 11, '54966577/9945035100', 129, 0), (77, 'STAR', 14, '233449/39939900', 212, 0), (73, 'STAR', 14, '130604/43478435', 148, 0), (80, 'STAR', 14, '3323/458640', 186, 0), (40, 'STAR', 14, '87764/26801775', 133, 0), (79, 'STAR', 16, '371587/58761780', 235, 0), (111, 'STAR', 15, '856879/466666200', 229, 0), (27, 'PAID', 9, '-', 39, 0), (125, 'PAID', 8, '-', 44, 0), (29, 'PAID', 9, '-', 53, 0), (72, 'PAID', 10, '-', 69, 0), (122, 'PAID', 9, '-', 63, 0), (42, 'PAID', 10, '-', 71, 0), (37, 'PAID', 10, '-', 78, 0), (96, 'PAID', 9, '-', 63, 0), (21, 'PAID', 9, '-', 64, 0), (31, 'PAID', 9, '-', 63, 0), (20, 'PAID', 9, '-', 63, 0), (25, 'PAID', 8, '-', 44, 0), (34, 'PAID', 7, '-', 30, 0), (50, 'STAR', 7, '127697/31951920', 30, 0), (84, 'STAR', 5, '33437/11603592', 10, 0), (60, 'STAR', 5, '1250387/367447080', 10, 0), (23, 'STAR', 4, '394348/45930885', 4, 0), (38, 'STAR', 3, '2015737/287567280', 1, 0), (30, 'VACUOUS', 2, '-', 0, 0), (48, 'VACUOUS', 1, '-', 0, 0), (54, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=();paid_digest=03d4b7d0ad8cde1928138df1c3e8c884a131897ad386c3206a86212c8a3fa248
ROW;E=(1, 5, 6, 7, 8, 11, 13);K=23;rank=7;a=36;P=(19, 27, 17, 23, 18, 50, 36);h=139679/840840;H=36;edges=300;initialK4=2571;star_steps=19;starK4=980;paid_steps=17;paidK4=1591;tree_closed=1588;tree_hard=3;tree_equalities=0;positive_tree_extremum=(Fraction(135827, 2476273800), (20, 25, 31, 38), 20);hostile_tree_extremum=(Fraction(-5277, 142452310), (20, 25, 38, 107), 107);literal_closed=3;scan=19;controls=6;empty=();witnesses=();closed=1;order=(83, 101, 47, 246, 181, 158, 80, 69, 121, 42, 96, 76, 87, 138, 40, 113, 84, 57, 143, 107, 34, 141, 147, 111, 132, 20, 130, 156, 46, 29, 79, 60, 31, 25, 37, 38);steps=((83, 'STAR', 7, '9512873/3315011700', 9, 0), (101, 'STAR', 8, '23390281/11181770600', 40, 0), (47, 'STAR', 9, '1063003/681711030', 60, 0), (246, 'STAR', 9, '8902717/12573320760', 70, 0), (181, 'STAR', 9, '56858111/97136569530', 71, 0), (158, 'STAR', 9, '93097/364067550', 77, 0), (80, 'STAR', 10, '885331/1402100700', 68, 0), (69, 'STAR', 13, '1205861/1568716380', 139, 0), (121, 'STAR', 14, '327259/138738600', 236, 0), (42, 'PAID', 6, '-', 20, 0), (96, 'PAID', 10, '-', 44, 0), (76, 'PAID', 9, '-', 56, 0), (87, 'PAID', 9, '-', 71, 0), (138, 'PAID', 10, '-', 86, 0), (40, 'PAID', 10, '-', 90, 0), (113, 'PAID', 11, '-', 113, 0), (84, 'PAID', 10, '-', 98, 0), (57, 'PAID', 10, '-', 99, 0), (143, 'PAID', 11, '-', 118, 0), (107, 'PAID', 11, '-', 131, 1), (34, 'PAID', 10, '-', 105, 0), (141, 'PAID', 11, '-', 132, 0), (147, 'PAID', 10, '-', 112, 0), (111, 'PAID', 10, '-', 112, 0), (132, 'PAID', 9, '-', 84, 0), (20, 'PAID', 10, '-', 120, 2), (130, 'STAR', 9, '133933/21111090', 84, 0), (156, 'STAR', 8, '131609/26371800', 56, 0), (46, 'STAR', 7, '9877481/2638938120', 35, 0), (29, 'STAR', 6, '10236073/1933331400', 20, 0), (79, 'STAR', 5, '26319239/5559253700', 10, 0), (60, 'STAR', 4, '125651/28148120', 4, 0), (31, 'STAR', 3, '8528699/5609518200', 1, 0), (25, 'VACUOUS', 2, '-', 0, 0), (37, 'VACUOUS', 1, '-', 0, 0), (38, 'VACUOUS', 0, '-', 0, 0));LITERAL_ROWS=(((20, 25, 38, 107), '-5277/142452310', (((20, 107), (25, 38), (25, 107)),), '67300537/1424523100', 30, '83/17976', 31, 9, 2, ()), ((20, 25, 38, 79), '-216214/182033775', (((20, 79), (25, 38), (25, 79)),), '40671853/860523300', 28, '11/2100', 28, 6, 2, ()), ((20, 38, 46, 79), '-3164269/1116473820', (((20, 46), (38, 46), (38, 79)),), '64096297/1319469060', 32, '41/6636', 24, 4, 2, ()));paid_digest=f72822ccdcba98c3bad2adc5def26e5aa0bdd842ef6c6d1d039520a6de9268b0
