q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
256,594,3652,ea46e4546015ff3b,410,3242,80,36164dc5aef24f26,4,137,0,cbf29ce484222325
256,595,3232,4ab42d96144fc9b3,366,2866,1864,3425aa4b01988aa,1,222,0,cbf29ce484222325
256,596,3455,379fcb4b8cd8e713,409,3046,139,83b1681e2c17e816,5,129,0,cbf29ce484222325
256,597,3579,246fe7cf3ade562f,409,3170,102,d4167547e99a299a,3,142,0,cbf29ce484222325
256,599,3689,2840045486b17875,412,3277,99,9140eee77da9af53,4,149,0,cbf29ce484222325
256,600,3770,8292a29149b5adb7,417,3353,41,4652ca7a677f0cf8,4,74,0,cbf29ce484222325
256,602,3680,6b7d2e6f2ebfa8a2,412,3268,122,2b40def7c6bf97b3,4,145,0,cbf29ce484222325
256,606,3864,b8d2533b5f11cea4,418,3446,32,fa0ecb0560ba64dc,12,129,0,cbf29ce484222325
256,610,3830,87190db48e98a481,415,3415,53,1f7299457622fad1,7,156,0,cbf29ce484222325
256,611,3754,f064c4584bfc9af7,414,3340,64,bc3a7e004f752ea3,6,148,0,cbf29ce484222325
256,612,3709,b013ef88dbd66656,415,3294,72,2a98850b9b56bed2,3,143,0,cbf29ce484222325
256,614,3667,788f7d9f37219c55,409,3258,162,5a6e712e0eaf6d4d,4,143,0,cbf29ce484222325
256,616,3530,76bbafade489342d,376,3154,1362,a4ef75b805fc178,1,172,0,cbf29ce484222325
256,618,3845,7e3b0e47e1c4e181,417,3428,44,5447a250de985d6c,11,128,0,cbf29ce484222325
256,619,2782,dcb2827c8c56b129,319,2463,9283,61f502a5c149fb50,1,205,0,cbf29ce484222325
256,620,3323,e150518d2f192712,392,2931,454,13935e362d65cc7c,3,165,0,cbf29ce484222325
256,621,3820,a0ec4e401f137456,416,3404,51,5992c963bff73d5c,4,149,0,cbf29ce484222325
256,623,3690,a4c7af111e38f29a,408,3282,140,9e164829697c9dc8,5,136,0,cbf29ce484222325
256,624,3873,d9730c6506dabe5a,417,3456,58,6ca04af05984f0e6,5,145,0,cbf29ce484222325
256,625,3717,ff5bf7c25de7e520,410,3307,114,57d3d871b5e4df65,5,138,0,cbf29ce484222325
256,626,2966,48677a9c1d81137,333,2633,5419,db5bbc2a1eee0fdf,1,240,0,cbf29ce484222325
256,629,3726,1a561ee0e816300d,415,3311,49,b4dba19645f80fe9,5,148,0,cbf29ce484222325
256,630,3842,ecc88219bc5ab596,411,3431,111,4d4907d9093b795a,8,157,0,cbf29ce484222325
256,631,3733,db9c2480e96e6da0,417,3316,31,809dbf3fb20ad942,5,148,0,cbf29ce484222325
256,632,2864,ab03c7c8145b6983,328,2536,9617,4aca407246701649,1,198,0,cbf29ce484222325
256,636,2928,1b4ef58047364109,325,2603,14062,7081aceb138a36ad,1,271,0,cbf29ce484222325
260,593,3786,7755bf8e7c566d4,385,3401,758,aad9cf0364457182,3,212,0,cbf29ce484222325
260,594,3679,415291b2ba40de8d,356,3323,3060,ae33154ecae05986,1,240,0,cbf29ce484222325
260,595,3842,db86215adce84892,394,3448,653,c2bb71a90ebbf8f6,3,229,0,cbf29ce484222325
260,596,3918,eaa371dcec343dcb,418,3500,12,3575e19f52c580aa,10,154,0,cbf29ce484222325
260,597,3899,be1c8012e69f515,413,3486,111,fcd6ca70173c6c04,4,140,0,cbf29ce484222325
260,598,3923,56d8b50a85e85d1c,420,3503,7,1e60edbc62e443e3,16,133,0,cbf29ce484222325
260,599,3858,a6a1a5be5b2cc49e,405,3453,230,402b0d4eef2aeb7a,4,182,0,cbf29ce484222325
260,600,3871,d8112867e0eb8e99,410,3461,153,69695bf3e168cd98,4,254,0,cbf29ce484222325
260,601,3912,4ec9059a10716aa2,416,3496,61,1306d1683aa824d7,4,133,0,cbf29ce484222325
260,602,3876,696c953935f01dee,404,3472,228,a3d2f2720a34632d,4,157,0,cbf29ce484222325
260,603,3892,ae0b08c2a0be326e,408,3484,200,787eb4febb057b43,4,153,0,cbf29ce484222325
260,604,3673,9211db340a86e8d0,367,3306,2264,90e0dde168f8a199,1,251,0,cbf29ce484222325
260,605,3853,efcb3a0aded58773,405,3448,251,b6d05134a628c5ec,5,169,0,cbf29ce484222325
260,606,3896,9a6a374c8559175d,412,3484,100,9fef6fb0c3fef5ba,4,152,0,cbf29ce484222325
260,607,3902,3727f9f0289a7903,415,3487,56,84ed0880f342f6d1,8,152,0,cbf29ce484222325
260,608,3852,45553a88bffd43fe,402,3450,241,9fc4e5d94b516d97,4,250,0,cbf29ce484222325
260,609,3918,4ea2c30904ccede1,416,3502,61,1306d1683aa824d7,4,133,0,cbf29ce484222325
260,610,3918,4a4acd35b55f3a83,418,3500,12,a93e9ed0606341b2,14,133,0,cbf29ce484222325
260,611,3877,3dd189cbbf6c52fa,406,3471,190,b3372d8dadd64247,4,153,0,cbf29ce484222325
260,612,3426,b2cf5f0326fe88d9,328,3098,7841,2269150a11cc9ed5,1,281,0,cbf29ce484222325
260,613,3894,c4ecae7a913f2abd,412,3482,86,9c4e98b6c64d8b1c,4,153,0,cbf29ce484222325
260,614,3918,21e559aa8f61f548,415,3503,35,646bd955716723ff,5,133,0,cbf29ce484222325
260,615,3696,efce8fe87d4c9f0,356,3340,3182,818d3b8023d77cf6,2,244,0,cbf29ce484222325
260,616,3845,d5c5c82ed1f14ec6,392,3453,566,f149e86dd690bddd,3,162,0,cbf29ce484222325
260,617,3749,e40762b540486008,373,3376,1282,796bbef39b0fbe32,3,234,0,cbf29ce484222325
260,618,3872,12572f9a7fa1a753,405,3467,247,ec4eed1622e074d5,4,153,0,cbf29ce484222325
260,619,3649,a4e1948340c3787e,360,3289,1961,160e9a1c92f016f6,3,281,0,cbf29ce484222325
260,620,3901,b1d66051228274d2,412,3489,106,4f758f655c223334,4,133,0,cbf29ce484222325
260,621,3895,ca94e719846ed2ae,407,3488,209,6aed093233edd482,4,157,0,cbf29ce484222325
260,622,3754,34f0789fb21e346b,385,3369,814,fcd498242453c992,3,243,0,cbf29ce484222325
260,623,3875,bb331036cc2c9d21,407,3468,191,33ccd85963296bed,4,140,0,cbf29ce484222325
260,624,3902,56ca9b6d5a54c82a,406,3496,239,4e0acad68f548421,3,140,0,cbf29ce484222325
265,595,3924,eb7289ad0f14c2e5,420,3504,7,fa4bd48eab47073e,6,100,0,cbf29ce484222325
265,619,3921,35b21d73cc48c81f,419,3502,17,a748b5ce2adba3c6,6,99,0,cbf29ce484222325
265,625,3924,df249db7c0678dbe,420,3504,24,50d763002d8e3373,10,198,0,cbf29ce484222325
271,612,3924,38a0cfe2a13d733b,420,3504,3,558257b5c8992671,52,70,0,cbf29ce484222325
271,616,3922,b55cb690802f398d,420,3502,8,4ebad120ec162881,9,80,0,cbf29ce484222325
271,619,3923,4b815bafc1f09eda,419,3504,11,688daca07c536f11,10,80,0,cbf29ce484222325
271,626,3897,be6176c594ab2e87,411,3486,99,b3d142d9e6117bab,4,179,0,cbf29ce484222325
282,594,3821,be197b29078abb7a,392,3429,628,a2c1edd8fd714988,1,193,0,cbf29ce484222325
282,612,3918,8ac86191abfe3d61,419,3499,26,9b2e7027ea206f77,9,197,0,cbf29ce484222325
282,617,3921,db85592042412012,420,3501,14,9d98f9e470ee6d1b,12,131,0,cbf29ce484222325
282,619,3916,8afab87bca676054,419,3497,41,ef33b279123e98fb,2,197,0,cbf29ce484222325
282,620,3923,1fdff48f970944d0,420,3503,24,50d763002d8e3373,10,198,0,cbf29ce484222325
282,622,3919,30b09dcd42a7c560,420,3499,15,1e668c90e1204602,9,49,0,cbf29ce484222325
282,624,3923,47081653b0f32375,419,3504,41,ef33b279123e98fb,4,198,0,cbf29ce484222325
282,626,3917,be070c962d3ae1e6,419,3498,45,eae40c3059e89b07,9,197,0,cbf29ce484222325
282,632,3916,614c33584a333ead,416,3500,85,3de041cec32fe46b,6,195,0,cbf29ce484222325
294,593,3821,61937ba46fcc625f,400,3421,409,7de728c2ef51f65e,4,227,0,cbf29ce484222325
294,594,3905,ca1b95124659f827,412,3493,119,3e94902a3f8b33ed,2,155,0,cbf29ce484222325
294,595,3863,5047cd13a9eb8d53,399,3464,536,42fc4cba6d0c766b,2,161,0,cbf29ce484222325
294,596,3911,93be4ddeec7a7e5b,416,3495,62,bb0dd48c58290c26,6,184,0,cbf29ce484222325
294,597,3901,184bf3effe8484d4,413,3488,100,eac7ee2fddea1744,2,149,0,cbf29ce484222325
294,599,3897,a32b785e2bd3ffdb,412,3485,120,8b963c6b6930d9dc,5,155,0,cbf29ce484222325
294,602,3922,f62f9bb79f9f407,419,3503,12,cca6cdb377cd0ee8,17,149,0,cbf29ce484222325
294,603,3889,49e0737b8c6901c7,413,3476,86,8f6d922513881220,6,185,0,cbf29ce484222325
294,604,3845,f0b93c82a79f3a97,411,3434,157,6dfb3b2604f2eb1f,4,181,0,cbf29ce484222325
294,606,3906,52bb38d67e4b34c3,418,3488,15,2af6bddd1191ee48,17,149,0,cbf29ce484222325
294,608,3900,7a7a495e12ea850d,414,3486,67,1d12f83b6f6927cb,6,149,0,cbf29ce484222325
294,611,3911,1ee4dcc456375fa3,416,3495,63,66bc3ca51e07fb0a,8,149,0,cbf29ce484222325
294,612,3817,2702372e0da3e34c,397,3420,506,ef993cb58a71a7ac,3,229,0,cbf29ce484222325
294,614,3922,a65cc240b96ed8f,420,3502,4,8250782ec2aeee0e,17,149,0,cbf29ce484222325
294,615,3895,7d8be0fefc723448,413,3482,103,9cebce2a74f2e308,6,148,0,cbf29ce484222325
294,616,3861,82fe2e5d6326c04a,406,3455,222,8020bf8a41ace49d,4,165,0,cbf29ce484222325
294,617,3767,e406849ee0352be,393,3374,747,56d5f7e0cb1be26,1,179,0,cbf29ce484222325
294,618,3771,36d3a9a4f8f16a33,393,3378,587,d0198c0e017a4bd5,2,191,0,cbf29ce484222325
294,619,3846,f84573cb4283e9b5,405,3441,223,4c9142740d8ab50d,2,152,0,cbf29ce484222325
294,620,3831,82493bca4888bd5c,398,3433,519,7ecae07e1b467f9f,3,229,0,cbf29ce484222325
294,621,3909,a30f451d1b1758c2,415,3494,75,f3c91ebcff5c7126,6,149,0,cbf29ce484222325
294,622,3883,3f8642efc893db03,411,3472,127,50de1032cdc08104,6,154,0,cbf29ce484222325
294,623,3869,184cdc466806f50c,407,3462,196,9e8d1fd34d322bf2,6,155,0,cbf29ce484222325
294,625,3879,a46ab14d9a8c56d4,406,3473,204,6633424b99ede02c,2,154,0,cbf29ce484222325
294,626,3846,7555bd32e8a50fa,403,3443,275,b2408cdeae1b0fca,4,157,0,cbf29ce484222325
294,628,3828,40e4b5af7dc58160,399,3429,592,f4182de83ea7cc2e,3,190,0,cbf29ce484222325
294,629,3907,a5a54f87700ca3a5,416,3491,65,e449129645f1a827,6,149,0,cbf29ce484222325
294,630,3868,7e5f2228a4276182,410,3458,170,b85123b7c843d11e,2,193,0,cbf29ce484222325
294,631,3906,d45099411f102a38,417,3489,39,a08f3079b1ef5632,11,149,0,cbf29ce484222325
294,632,3898,633c9402e6329127,417,3481,38,dcf2ce1bacf85af2,6,184,0,cbf29ce484222325
294,636,3918,478cc5b59704cc6f,418,3500,34,555767132ae16634,8,149,0,cbf29ce484222325
296,595,3923,c856028bc4543bd4,420,3503,10,1813ce557ac44329,38,160,0,cbf29ce484222325
306,595,3894,f1c1b0ba2a232596,414,3480,93,b04c400d171b2c5e,8,197,0,cbf29ce484222325
306,596,3908,dc55dabe5bde8695,417,3491,41,c3c9a9f63795e3,9,104,0,cbf29ce484222325
306,597,3923,203384fb81519a39,420,3503,2,d868b9711d2c8af9,18,40,0,cbf29ce484222325
