96,594
100,594
105,594
147,594
173,594
186,594
192,594
206,594
210,594
220,594
244,594
256,594
260,594
282,594
294,594
308,594
313,594
315,594
366,594
381,594
383,594
416,594
440,594
462,594
520,594
