LRC H UPPER-MEDIAN TWO-STAR MATCHING -- FINITE-EXACT SCOUT
body=(1, 2, 3, 4, 6, 12);ruler=168;cell=90;edges=((0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5))
D=11;m=17;threshold_checks=133;certified_floor=12966122797373/1000000000000000;representative_margin=94644290021958977/4853335554458728855;levels=(17, 18, 19, 20, 21, 22);edge=(0, 3);gain=9897/479069;debt=5619893180206138/4853335554458728855
D=11;m=18;threshold_checks=133;certified_floor=13035984855853/1000000000000000;representative_margin=585093169722158/29194463558123787;levels=(18, 19, 20, 21, 22, 23);edge=(0, 4);gain=13104/619715;debt=161148566609546/145972317790618935
D=11;m=19;threshold_checks=133;certified_floor=13098474040506/1000000000000000;representative_margin=35784970709513358/1752269427004990075;levels=(19, 20, 21, 22, 23, 24);edge=(1, 5);gain=2416/112493;debt=1848330346055042/1752269427004990075
D=11;m=20;threshold_checks=133;certified_floor=13165615419819/1000000000000000;representative_margin=257781870242876202/11531708867887507915;levels=(20, 21, 22, 23, 24, 25);edge=(0, 4);gain=52660/2253889;debt=11645678754858898/11531708867887507915
D=11;m=21;threshold_checks=132;certified_floor=13216473121688/1000000000000000;representative_margin=3072563561728912/151470137189432061;levels=(21, 22, 23, 24, 25, 26);edge=(0, 4);gain=17466/821791;debt=146718976228574/151470137189432061
D=11;m=22;threshold_checks=133;certified_floor=13262697100516/1000000000000000;representative_margin=382543627664661532/19285105474083917195;levels=(22, 23, 24, 25, 26, 27);edge=(1, 5);gain=15118/727987;debt=17947348901129698/19285105474083917195
D=11;m=23;threshold_checks=132;certified_floor=13304893042792/1000000000000000;representative_margin=99207026901003802/4910141055042749435;levels=(23, 24, 25, 26, 27, 28);edge=(1, 4);gain=1284/60853;debt=4397086530953378/4910141055042749435
D=11;m=24;threshold_checks=132;certified_floor=13351362513089/1000000000000000;representative_margin=53403301153462/2636209641719115;levels=(24, 25, 26, 27, 28, 29);edge=(1, 4);gain=34712/1643517;debt=2274923704178/2636209641719115
D=11;m=25;threshold_checks=132;certified_floor=13386935096390/1000000000000000;representative_margin=3650845692098127/175163084737756675;levels=(25, 26, 27, 28, 29, 30);edge=(0, 5);gain=38135/1759381;debt=32234102733960058/38711041727044225175
D=11;m=26;threshold_checks=132;certified_floor=13419766174163/1000000000000000;representative_margin=958369412937408030/48011158323684156139;levels=(26, 27, 28, 29, 30, 31);edge=(1, 5);gain=20384/981611;debt=38623745523507586/48011158323684156139
