======================================================================
SC MAXIMIZER — FIXED COMPLEMENTARY PAIR ANALYSIS (n=6)
======================================================================

  Total regular n=6 tournaments: 2640

  H=41: 720 tournaments
    Has invol anti-aut: 720/720
    comp_both (complement pairs both cyclic): {2: 720}
    alpha_2 (from full I.P.): {2: 720}
    Full IP: {(1, 16, 2): 720}

  H=43: 1440 tournaments
    Has invol anti-aut: 0/1440
    comp_both (complement pairs both cyclic): {1: 1440}
    alpha_2 (from full I.P.): {1: 1440}
    Full IP: {(1, 19, 1): 1440}

  H=45: 480 tournaments
    Has invol anti-aut: 480/480
    comp_both (complement pairs both cyclic): {1: 240, 4: 240}
    alpha_2 (from full I.P.): {1: 240, 4: 240}
    Full IP: {(1, 14, 4): 240, (1, 20, 1): 240}

  ===== THEOREM STRUCTURE =====
  comp_both -> alpha_2 -> H mapping:
  comp_both=1: 1680 tours, H={43: 1440, 45: 240}, alpha_2={1: 1680}, anti_aut=240/1680
  bits=4985: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5009: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5010: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5011: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=5012: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=5013: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5014: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5041: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5045: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5073: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5075: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5396: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5398: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5428: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5429: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5457: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5458: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5459: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5460: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=5461: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=5462: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5489: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5493: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5906: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5910: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5937: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5938: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=5939: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=5940: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5941: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5942: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=5970: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=5971: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6001: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6003: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6196: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6204: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6226: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6228: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6230: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6232: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6234: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6236: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6257: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6260: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6261: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6264: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6265: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6268: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6292: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6294: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6324: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6325: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6353: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6354: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6355: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6356: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6357: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6358: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6385: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6389: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6406: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6412: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6414: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6420: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6422: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6428: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6437: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6444: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6445: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6452: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6453: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6460: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6467: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6469: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6470: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6471: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6473: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6474: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6475: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6476: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6477: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6478: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6481: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6482: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6483: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6484: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6485: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6486: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6488: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6489: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6490: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6492: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6501: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6505: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6509: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6513: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6517: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6521: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6533: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6534: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6535: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6548: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6549: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6550: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6565: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6581: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6595: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6597: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6599: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6609: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6611: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6613: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6706: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6708: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6710: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6712: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6714: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6716: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6738: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6746: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6769: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6770: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6771: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6776: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6777: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6778: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6802: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6806: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6833: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6834: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6835: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6836: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6837: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6838: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6866: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6867: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6897: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6899: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6918: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6922: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6926: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6930: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6934: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6938: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=6947: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6949: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6950: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6951: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6953: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6954: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6955: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6956: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6957: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6958: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6961: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6962: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6963: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6964: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6965: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6966: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6968: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6969: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6970: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6972: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6979: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6986: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=6987: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=6994: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=6995: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=7002: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7011: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=7017: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=7019: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=7025: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7027: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=7033: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7043: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7046: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7047: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7058: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7059: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7062: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7075: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7077: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7079: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=7089: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=7091: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7093: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7107: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=7123: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=7220: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7222: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7250: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7254: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7281: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7282: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7283: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=7284: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=7285: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7286: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7430: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7446: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7461: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7462: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=7463: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7476: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7477: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=7478: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7491: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7494: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7495: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=7506: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=7507: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7510: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7523: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7525: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7527: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7537: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7539: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7541: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7730: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=7734: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=7794: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7795: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7971: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=7974: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7975: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=7986: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=7987: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=7990: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8035: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8051: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8280: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8284: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8340: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8348: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8401: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8404: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8405: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=8408: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=8409: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8412: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8460: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8476: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8521: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8524: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=8525: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8536: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8537: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=8540: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8581: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8588: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8589: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=8596: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=8597: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8604: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8645: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8649: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8653: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8657: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8661: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8665: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8760: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8764: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8792: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8794: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8824: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8825: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8850: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=8852: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8854: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8856: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8858: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8860: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=8881: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=8884: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8885: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=8888: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8889: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8892: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8913: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8914: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8915: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8920: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8921: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8922: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8945: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8953: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8970: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=8972: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=8974: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8984: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=8986: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=8988: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9001: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=9004: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9005: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9016: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9017: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9020: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=9033: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9034: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=9035: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9048: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9049: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9050: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=9065: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9081: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9091: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9093: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9094: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9095: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9097: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9098: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9099: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9100: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9101: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9102: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9105: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9106: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9107: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9108: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9109: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9110: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9112: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9113: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9114: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9116: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9125: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9129: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9133: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9137: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=9141: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=9145: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9155: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9161: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=9163: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9169: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9171: comp_both=1, alpha_2=1, H=45, IP=(1, 20, 1)
  bits=9177: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9268: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9276: comp_both=1, alpha_2=1, H=43, IP=(1, 19, 1)
  bits=9298: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
  bits=9300: comp_both=2, alpha_2=2, H=41, IP=(1, 16, 2)
  bits=9302: comp_both=4, alpha_2=4, H=45, IP=(1, 14, 4)
