28,67
29,31
51,146
59,253
64,87
64,284
64,391
87,416
103,205
103,236
103,328
103,347
103,361
103,397
103,474
103,519
103,545
128,131
146,147
146,195
146,308
157,173
173,478
201,519
208,427
219,416
239,319
260,266
345,520
361,416
378,554
520,547
520,637
