q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
141,592,3924,1550d5a9201d9996,420,3504,24,50d763002d8e3373,10,198,0,cbf29ce484222325
147,592,3882,70d1ad13fa0178cb,414,3468,84,f338a398e6c40255,7,196,0,cbf29ce484222325
147,593,3921,3f70558ef52a23b4,420,3501,7,950af2abe3b62b5e,23,78,0,cbf29ce484222325
147,594,3906,f5c2ffc92032caac,416,3490,68,2e34f62707879f35,13,159,0,cbf29ce484222325
147,595,3915,5ec76e3f58778334,418,3497,44,2da50d4031cc12,14,159,0,cbf29ce484222325
173,594,3924,5b617cfef7268bc2,420,3504,8,4ebad120ec162881,9,80,0,cbf29ce484222325
183,592,3820,464c002fd51397e6,400,3420,356,da7201738eb7bd32,6,194,0,cbf29ce484222325
186,592,3884,41cabddc773e9f04,403,3481,286,ab5dbb91c54fd6fa,5,232,0,cbf29ce484222325
186,593,3919,78f59c0b1c0b9f0b,418,3501,27,3bc80dcd1ea6c05,17,151,0,cbf29ce484222325
186,594,3917,ce3a89952e171d67,418,3499,19,257ad5cab19ffec2,14,110,0,cbf29ce484222325
186,595,3871,70f7ad7709841dad,407,3464,271,233e4b04a6089e10,4,233,0,cbf29ce484222325
186,599,3918,6b9c165390edd99b,419,3499,14,5eefd5b80826d3e9,25,110,0,cbf29ce484222325
186,600,3924,f5966f5bad85b06f,420,3504,7,d57721017811ab36,25,110,0,cbf29ce484222325
186,606,3924,f5966f5bad85b06f,420,3504,7,d57721017811ab36,25,110,0,cbf29ce484222325
186,611,3924,4f07e9938a79dca6,420,3504,7,6a870fe395a1c46e,29,110,0,cbf29ce484222325
186,612,3529,86b544de56bed84a,359,3170,4723,6843b2c5f68344ef,1,307,0,cbf29ce484222325
186,614,3922,5f04ff0d75dec4ba,419,3503,17,78687cfedb4c0351,17,151,0,cbf29ce484222325
186,615,3902,5741d087ebc7281c,411,3491,107,c237066f8047a67c,7,156,0,cbf29ce484222325
186,616,3878,ed70c35dd20034fd,403,3475,232,f0f549617ada6619,4,188,0,cbf29ce484222325
192,592,3107,3b4ba7d425f8ffd2,291,2816,26577,eabbe5ae238dd7a8,1,284,0,cbf29ce484222325
192,593,3651,27d3f797e4168748,373,3278,1726,49bf46583f45ca94,4,250,0,cbf29ce484222325
192,594,3882,18e4680289b8b2bb,411,3471,155,ce7d13515b56f7fe,7,217,0,cbf29ce484222325
192,595,3347,a7904a32d11e37c1,320,3027,13992,4f9b43efe6098e0d,1,228,0,cbf29ce484222325
192,596,3880,cf4d15470178bd67,414,3466,92,5eac2200a70bb80d,7,174,0,cbf29ce484222325
192,597,3880,a55224a3ffc62154,412,3468,134,3265af490e1367b9,7,177,0,cbf29ce484222325
192,598,3921,95e08524b7adea4d,420,3501,7,45a2aa4e74bae208,15,73,0,cbf29ce484222325
192,599,3813,e286c75c62b1eda7,394,3419,696,2e54f4f9e656137b,4,213,0,cbf29ce484222325
192,600,3905,84900f2d55108636,417,3488,36,63f64a24434d674a,14,99,0,cbf29ce484222325
192,602,3889,320cde6abe6d5405,411,3478,135,9cf9e5798c4752a,6,138,0,cbf29ce484222325
192,603,3867,15c31d94eb27860c,403,3464,283,9a125a1fcee40156,5,180,0,cbf29ce484222325
192,604,3897,5428aad635ceb8a,415,3482,66,8a8a30ef05c65332,8,105,0,cbf29ce484222325
192,605,3873,7c4cbf8d65546df7,404,3469,277,3a698f00a4fad9d3,7,177,0,cbf29ce484222325
