q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
206,599,3359,7115e351b6418ddf,406,2953,290,68adf6e044e5e9a6,3,205,0,cbf29ce484222325
210,595,2829,32870e320df3a72e,271,2558,63302,f520fbc2305991f7,1,266,58,14b8cfc077534fc7
210,596,2848,7399eab9630d1be9,265,2583,66310,4fa93bde2645e129,1,247,23,8f833010ad4796a9
210,597,3319,7c92e9b0273e56dd,337,2982,8237,c65de9d1003483c9,1,235,0,cbf29ce484222325
210,598,3312,c1642cd8d2eb3522,351,2961,4913,561c21eacb6d647a,1,235,0,cbf29ce484222325
210,599,3339,2183402a4d4b3a7e,345,2994,6138,f002e49b6e97b691,1,240,0,cbf29ce484222325
210,600,3245,e95d10094008bfac,348,2897,5804,101e2cae03c6afd1,1,235,1,a92806baca810eba
210,601,3298,893fef31ab3bfc86,338,2960,7652,68d56458842f4bf4,1,232,1,2f2bdb0d5fed2870
210,602,2976,4295c7b196775728,286,2690,33852,ce516415d5cecf30,1,257,13,3052a5f203bab66c
210,603,3354,9006c8d5b0f818a0,350,3004,5361,68e071361edeae3e,1,236,0,cbf29ce484222325
210,604,3327,d95a32aaa02d1c32,353,2974,4434,2ad2e6a20118e63d,1,236,0,cbf29ce484222325
210,605,3326,16d03185c801be29,352,2974,4476,f82e1dd0960c4d5c,1,236,0,cbf29ce484222325
210,606,3274,a90000502322075c,329,2945,9547,5c05ebdf04a23e73,1,238,0,cbf29ce484222325
210,607,3348,7c1f26d053c437a7,350,2998,5421,e34e0a8d87cf4cde,1,240,0,cbf29ce484222325
210,608,3349,9d88d754fd956d93,349,3000,5491,695f239052f4cabe,1,236,0,cbf29ce484222325
210,609,3365,537d62209bf97590,361,3004,3978,50c0015c1994411e,1,237,0,cbf29ce484222325
210,610,3352,b8e0538530927b9f,364,2988,2364,12d125a03ea83dbb,1,235,0,cbf29ce484222325
210,611,3369,ce9cbaaf3f6c5a79,347,3022,6664,38dec67f38a41822,1,295,1,2f2bdb0d5fed2870
210,612,3159,260b54b234daa2dd,332,2827,11894,a3a2530a95779b32,1,275,3,9704b4e1cd51e799
210,613,3140,6004ae70142efb15,305,2835,31181,827428f7502d406,1,287,10,f1981d96f55e9f54
210,614,3051,66cccc2b9ccd09da,286,2765,33016,5ef039906dc218a4,1,274,8,eb9833d773128f34
210,615,3075,b33c687603c17696,300,2775,26625,35da7a5f94765710,1,216,3,5f7cb014c10e883f
210,616,3126,949977245bb00341,310,2816,19577,d69443d508813772,1,221,7,ed5965fd215eecb3
210,617,3167,a5cdab31e7d4dfad,311,2856,20197,f9c5e422d9049632,1,225,0,cbf29ce484222325
210,618,3380,8676ec562c19a63,365,3015,2743,d23ee17cb58ef38b,1,236,0,cbf29ce484222325
210,619,2671,75103e64ff757e5c,247,2424,90040,d6296de189379b75,1,252,59,dd57bd406223fd8e
210,620,3295,5b26294451c9e2b5,338,2957,6894,b688e456047cdd1d,1,230,0,cbf29ce484222325
210,621,3359,8c4c49c9973b9a7e,356,3003,4899,963a5566aed28dc1,1,240,0,cbf29ce484222325
210,622,3286,58afaf2602f65b03,332,2954,9217,be4bd7c3b80361ed,1,269,0,cbf29ce484222325
210,623,3136,4731c2f1b6e175f,305,2831,21211,35d84ea2e11d3e84,1,283,1,2f2bdb0d5fed2870
210,624,3372,cbd5f6996e86be35,356,3016,6042,bd0ef51e3e64d498,1,228,0,cbf29ce484222325
210,625,3325,c358e225c475fa3e,346,2979,5599,18c64760b263827c,1,234,0,cbf29ce484222325
220,595,3451,1d3ca0609efe9e40,412,3039,192,c9334d5549099d97,6,164,0,cbf29ce484222325
220,602,3457,7c123fe796444628,416,3041,99,e165e2d40e30c2a7,7,176,0,cbf29ce484222325
220,606,3465,980598ab40c68c15,419,3046,10,89533f095a4ea7d7,11,163,0,cbf29ce484222325
220,608,3471,8d5fc84c27279f09,420,3051,4,2142615677c32211,11,164,0,cbf29ce484222325
220,612,3456,e29bf6db9378ffa1,419,3037,21,5aca88972f7ebe5a,7,162,0,cbf29ce484222325
220,616,3229,ac3c1ac9942f3893,378,2851,1340,10b0e72b2f87473,2,268,0,cbf29ce484222325
220,617,3463,d710a45c24c91063,415,3048,114,a103fcfcb5148b51,7,133,0,cbf29ce484222325
220,618,3444,8ad47edc3c4d33a4,416,3028,60,31e3d0e86ff6c817,7,160,0,cbf29ce484222325
220,619,3241,c4ebbcf1aab3e522,390,2851,746,5f6339b9a0342abb,1,188,0,cbf29ce484222325
220,620,3415,df86707dead30c77,414,3001,84,6a30d9b3325011a7,4,162,0,cbf29ce484222325
220,621,3472,3b5a165ff21f1db7,419,3053,19,676ee0581e6ad90e,4,69,0,cbf29ce484222325
220,622,3467,248478e39f50e65d,420,3047,4,2142615677c32211,11,164,0,cbf29ce484222325
220,625,3461,b221de17d3fcf908,418,3043,36,303b92670ed218a6,7,119,0,cbf29ce484222325
220,626,3431,d6a3b83820be621c,414,3017,73,a51718105e2bdd17,6,161,0,cbf29ce484222325
220,628,3417,588bbead4e451743,415,3002,78,28ee33ee99995456,3,129,0,cbf29ce484222325
220,630,3410,c87166cdc52c2c28,408,3002,156,be30b987879f7171,3,160,0,cbf29ce484222325
244,595,3466,117ff99509269e04,417,3049,50,23e7a1d8fcb8359,3,113,0,cbf29ce484222325
248,612,3478,56cb8ac065a9082a,418,3060,18,7e92b52d054a4f52,4,121,0,cbf29ce484222325
248,622,3479,7908dac0b1fd7d38,419,3060,11,15ac50c04903d072,8,102,0,cbf29ce484222325
250,626,3460,647af31fa4db311,412,3048,95,5672e281219ef7fa,2,117,0,cbf29ce484222325
256,595,3001,d53de46afc57a083,366,2635,1864,3425aa4b01988aa,1,212,1,4c5eb0a3dc7b826
256,596,3158,15dc7e92c645d35d,409,2749,139,83b1681e2c17e816,2,121,0,cbf29ce484222325
256,597,3258,c7266ce9f8ba1f2a,409,2849,102,d4167547e99a299a,3,131,0,cbf29ce484222325
256,599,3349,4d5ea69520ad4a72,412,2937,99,9140eee77da9af53,3,136,0,cbf29ce484222325
256,600,3384,ec73500227e84357,417,2967,41,4652ca7a677f0cf8,1,64,0,cbf29ce484222325
256,602,3336,ae37c1c77a07eb13,412,2924,122,2b40def7c6bf97b3,1,134,0,cbf29ce484222325
256,606,3460,a3bbb2ce3ac8574e,418,3042,32,fa0ecb0560ba64dc,10,119,0,cbf29ce484222325
256,610,3425,9f2ec47d2850c535,415,3010,53,1f7299457622fad1,5,142,0,cbf29ce484222325
256,611,3396,493ed9714f42274e,414,2982,64,bc3a7e004f752ea3,3,136,0,cbf29ce484222325
256,612,3349,37970c9f147df5f0,415,2934,72,2a98850b9b56bed2,2,132,0,cbf29ce484222325
256,614,3317,9b9e43ada1215280,409,2908,162,5a6e712e0eaf6d4d,2,130,0,cbf29ce484222325
256,616,3237,c304394e3cf4f274,376,2861,1362,a4ef75b805fc178,1,159,0,cbf29ce484222325
256,618,3451,3f583920e7e64b65,417,3034,44,5447a250de985d6c,8,118,0,cbf29ce484222325
256,619,2619,895c38f29e943eef,319,2300,9283,61f502a5c149fb50,1,203,5,7aa2655dc57f52d7
256,620,3093,c2471834eb5bf400,392,2701,454,13935e362d65cc7c,2,156,0,cbf29ce484222325
256,621,3432,5a82a7e6e1aebf83,416,3016,51,5992c963bff73d5c,3,136,0,cbf29ce484222325
256,623,3351,4a41c04172a4e149,408,2943,140,9e164829697c9dc8,3,126,0,cbf29ce484222325
256,624,3456,520226a027410b0b,417,3039,58,6ca04af05984f0e6,4,129,0,cbf29ce484222325
256,625,3371,d39d9db2f79e37c4,410,2961,114,57d3d871b5e4df65,4,129,0,cbf29ce484222325
256,626,2758,838ca61b5c793e2c,333,2425,5419,db5bbc2a1eee0fdf,1,228,16,bdd692702a649aa7
256,629,3370,324c0f2ed8fb4f00,415,2955,49,b4dba19645f80fe9,4,135,0,cbf29ce484222325
256,630,3450,580f3cb3f0370619,411,3039,111,4d4907d9093b795a,6,144,0,cbf29ce484222325
256,631,3372,c6f3f8db90ee1341,417,2955,31,809dbf3fb20ad942,4,134,0,cbf29ce484222325
256,632,2681,261043b61a8fccea,328,2353,9617,4aca407246701649,1,191,10,937a6dda212efd36
256,636,2727,e9a0ba861e899b94,325,2402,14062,7081aceb138a36ad,1,263,9,36e51002040c8b16
260,595,3427,e9b2f6527c2e1b,394,3033,653,c2bb71a90ebbf8f6,1,213,0,cbf29ce484222325
260,596,3476,d5a327f67ab638e1,418,3058,12,3575e19f52c580aa,4,140,0,cbf29ce484222325
260,597,3464,1c1afdf7472b0e83,413,3051,111,fcd6ca70173c6c04,3,133,0,cbf29ce484222325
260,598,3480,d8c3d3b48530213e,420,3060,7,1e60edbc62e443e3,9,121,0,cbf29ce484222325
260,599,3438,10676f54acc50a59,405,3033,230,402b0d4eef2aeb7a,1,161,0,cbf29ce484222325
260,600,3448,e1ed6325ac614e65,410,3038,153,69695bf3e168cd98,1,235,0,cbf29ce484222325
260,601,3472,d7c0d59e2b234cd9,416,3056,61,1306d1683aa824d7,3,121,0,cbf29ce484222325
260,602,3451,acdbbbee530e94e6,404,3047,228,a3d2f2720a34632d,1,137,0,cbf29ce484222325
260,603,3458,d72ec720ae705e1a,408,3050,200,787eb4febb057b43,3,139,0,cbf29ce484222325
260,604,3293,2c892d042f9413b5,367,2926,2264,90e0dde168f8a199,1,240,0,cbf29ce484222325
