q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
100,627,3895,be1430b60d1e751b,400,3495,363,572e8e85e65fa6ba,5,235,0,cbf29ce484222325
100,628,3466,f6a60febc1348ba6,328,3138,10936,b18d4e813d3a548f,2,249,0,cbf29ce484222325
100,629,3266,230ffed99759efc8,304,2962,25398,f9d1058def94508c,1,295,0,cbf29ce484222325
100,630,3606,7759bf72296c588b,329,3277,10287,459aaab06f31b44b,1,236,0,cbf29ce484222325
100,631,3738,f1841a6a42ebc35f,360,3378,3708,4fad0c4a00359a45,3,231,0,cbf29ce484222325
100,632,3609,8edddb8d0a72951,346,3263,6027,19b993e230df7f2,1,226,0,cbf29ce484222325
100,633,3859,8c7312737b205c40,381,3478,1343,5ae8ffba68b8f0a7,3,235,0,cbf29ce484222325
100,634,3904,13c98764c0d09e5d,405,3499,204,b72d13f84b690b31,5,238,0,cbf29ce484222325
100,635,3745,a7957c98ce12e38d,357,3388,4042,a79b1fed0b5f8924,3,231,0,cbf29ce484222325
100,636,3121,8eb22a49789350f0,289,2832,31675,7fcde0bb06b31d84,1,291,0,cbf29ce484222325
105,590,3578,8eececc8f15e8940,341,3237,8221,1e22c2c20cc4e82e,1,241,0,cbf29ce484222325
105,591,3696,58f3ed215d80842d,366,3330,2941,ef6c18202e56e944,2,186,0,cbf29ce484222325
105,592,3138,a7c38f46a8d21c93,285,2853,43759,394be845dbb54b6d,1,273,0,cbf29ce484222325
105,593,3773,c5c4c1f6585dbda7,373,3400,2223,1b7c748e6f48a166,2,191,0,cbf29ce484222325
105,594,3651,86f7c3412819fe37,352,3299,4664,7cf59c6b9068990c,1,246,0,cbf29ce484222325
141,592,3924,76b7c8b8d9d47efc,420,3504,24,50d763002d8e3373,10,197,0,cbf29ce484222325
147,592,3882,25e6c6ccaf283629,414,3468,84,f338a398e6c40255,6,195,0,cbf29ce484222325
147,593,3921,132b961307022b6,420,3501,7,950af2abe3b62b5e,25,79,0,cbf29ce484222325
147,594,3906,a7c125f88f3d7bda,416,3490,68,2e34f62707879f35,13,159,0,cbf29ce484222325
147,595,3915,a031c18f65d78976,418,3497,44,2da50d4031cc12,15,159,0,cbf29ce484222325
153,591,3921,d615a2c0f0af7627,419,3502,24,2b33f18199e424ae,11,103,0,cbf29ce484222325
173,594,3924,7a345c228e27ccf4,420,3504,8,4ebad120ec162881,9,80,0,cbf29ce484222325
183,592,3821,77017e892e7772a1,400,3421,356,da7201738eb7bd32,6,193,0,cbf29ce484222325
186,590,3896,beecba8daa75ecdd,411,3485,161,14bc54d6cdca22a9,5,161,0,cbf29ce484222325
186,592,3884,ce6594f1aa262a16,403,3481,286,ab5dbb91c54fd6fa,6,232,0,cbf29ce484222325
186,593,3919,ae221cb62189aa71,418,3501,27,3bc80dcd1ea6c05,19,151,0,cbf29ce484222325
186,594,3917,9be163baf666d815,418,3499,19,257ad5cab19ffec2,14,110,0,cbf29ce484222325
186,595,3871,ef9bf6a836ba19cf,407,3464,271,233e4b04a6089e10,5,233,0,cbf29ce484222325
186,599,3918,4a564898de1c33f5,419,3499,14,5eefd5b80826d3e9,25,110,0,cbf29ce484222325
186,600,3924,498dff394d42cbed,420,3504,7,d57721017811ab36,25,110,0,cbf29ce484222325
186,606,3924,498dff394d42cbed,420,3504,7,d57721017811ab36,25,110,0,cbf29ce484222325
186,611,3924,79269daf0e984a14,420,3504,7,6a870fe395a1c46e,29,110,0,cbf29ce484222325
186,612,3532,8fc200d49f774a7b,359,3173,4723,6843b2c5f68344ef,1,307,0,cbf29ce484222325
186,614,3922,f74456353c462288,419,3503,17,78687cfedb4c0351,19,151,0,cbf29ce484222325
186,615,3902,32210b2d09385d0a,411,3491,107,c237066f8047a67c,7,156,0,cbf29ce484222325
186,616,3879,fd910906e993e72e,403,3476,232,f0f549617ada6619,5,188,0,cbf29ce484222325
192,590,3857,81f095fe256133dd,407,3450,270,82d80bb9ef06538,5,145,0,cbf29ce484222325
192,591,3708,22e2dff28cb62fd8,382,3326,1055,ca466bde5cf02c9d,3,212,0,cbf29ce484222325
192,592,3112,68cd40300ba7be0f,291,2821,26577,eabbe5ae238dd7a8,1,284,0,cbf29ce484222325
192,593,3655,37c82c728881516f,373,3282,1726,49bf46583f45ca94,4,250,0,cbf29ce484222325
192,594,3883,ca8a3eb8e8d738f5,411,3472,155,ce7d13515b56f7fe,7,217,0,cbf29ce484222325
192,595,3353,29a132df724fda12,320,3033,13992,4f9b43efe6098e0d,1,228,0,cbf29ce484222325
192,596,3882,c813052c79f3840f,414,3468,92,5eac2200a70bb80d,7,174,0,cbf29ce484222325
192,597,3880,33b8195cc1d563ee,412,3468,134,3265af490e1367b9,7,177,0,cbf29ce484222325
192,598,3921,fb4510bb11f29d33,420,3501,7,45a2aa4e74bae208,15,72,0,cbf29ce484222325
192,599,3816,173b5cf12fef2ecb,394,3422,696,2e54f4f9e656137b,4,213,0,cbf29ce484222325
192,600,3906,de411123d51f7a7c,417,3489,36,63f64a24434d674a,14,99,0,cbf29ce484222325
192,602,3891,b68570801ed5ed8a,411,3480,135,9cf9e5798c4752a,6,138,0,cbf29ce484222325
192,603,3869,9c82913d939fe3db,403,3466,283,9a125a1fcee40156,5,180,0,cbf29ce484222325
192,604,3898,42dc3283a7330ec4,415,3483,66,8a8a30ef05c65332,8,105,0,cbf29ce484222325
192,605,3873,d94cd3451fcafb85,404,3469,277,3a698f00a4fad9d3,7,177,0,cbf29ce484222325
192,606,3440,7095c580a073b207,346,3094,3844,cbfe3951859343ac,2,216,0,cbf29ce484222325
192,607,3910,3666b11f9f33b686,414,3496,102,2eb7da677c5f9bd6,8,126,0,cbf29ce484222325
192,608,3894,f8dbd79ea7599adb,410,3484,142,3c5ed69e13358a4b,8,158,0,cbf29ce484222325
192,609,3918,96491d3b2e39dd35,419,3499,15,5ab9db121af70dd5,15,83,0,cbf29ce484222325
192,610,3904,c8e09575f6e53ffb,419,3485,22,562541a249e9f98f,9,177,0,cbf29ce484222325
192,611,3899,1fff76fe930244bd,413,3486,86,7765381d6bac6db1,9,179,0,cbf29ce484222325
192,612,3696,3f73e782497b3583,382,3314,1041,82e9d4430492b775,3,211,0,cbf29ce484222325
206,592,3397,20c19dae0139fdfd,359,3038,4064,f349cfca864f1a0e,2,228,0,cbf29ce484222325
206,593,3862,1acadce2fa2546f8,415,3447,52,f5482208ffc70007,13,115,0,cbf29ce484222325
206,594,3665,b4831e375f22d7c3,396,3269,551,70b16a8fcbbe5fc6,5,193,0,cbf29ce484222325
206,595,3649,3d4b13a0fa1454b9,394,3255,694,fedb90e9b086cde0,3,202,0,cbf29ce484222325
206,599,3769,28ecc6a08546b43f,406,3363,290,68adf6e044e5e9a6,7,214,0,cbf29ce484222325
208,590,3921,f96656eef96f74a0,417,3504,49,608fae760ffdbb1d,9,130,0,cbf29ce484222325
210,590,2685,ddcbb0feca5c0f65,238,2447,132783,6e94beae86cc99a1,1,238,0,cbf29ce484222325
210,591,3521,62ef9868b75f816a,325,3196,12735,e8dbf0b83732859f,2,233,0,cbf29ce484222325
210,592,2753,f4823a9044f81d2d,243,2510,110100,a36db109a0fe8ab8,1,236,0,cbf29ce484222325
210,593,3610,85f74e465093263b,328,3282,11635,dc6e9301a4ec5e2a,2,245,0,cbf29ce484222325
210,594,3533,26290b3cb06262d5,316,3217,15919,3f574ae6e8baf2ba,1,301,0,cbf29ce484222325
210,595,3059,96332baa1799b055,271,2788,63302,f520fbc2305991f7,1,272,0,cbf29ce484222325
210,596,3063,ce3ac2277da7fe3a,265,2798,66310,4fa93bde2645e129,1,250,0,cbf29ce484222325
210,597,3651,3656a638bbea4325,337,3314,8237,c65de9d1003483c9,2,241,0,cbf29ce484222325
210,598,3658,1b6b8da11b96b93d,351,3307,4913,561c21eacb6d647a,2,242,0,cbf29ce484222325
210,599,3686,67e60d69d395c100,345,3341,6138,f002e49b6e97b691,3,248,0,cbf29ce484222325
210,600,3578,664257aa7f79779a,348,3230,5804,101e2cae03c6afd1,2,242,0,cbf29ce484222325
210,601,3621,41b6b12c0805f399,338,3283,7652,68d56458842f4bf4,2,239,0,cbf29ce484222325
210,602,3229,88dbfd8b4799c977,286,2943,33852,ce516415d5cecf30,1,262,0,cbf29ce484222325
210,603,3716,df5f66390139c2e,350,3366,5361,68e071361edeae3e,2,244,0,cbf29ce484222325
210,604,3680,96e2aea4e48d646,353,3327,4434,2ad2e6a20118e63d,3,242,0,cbf29ce484222325
210,605,3669,ac8731421d4b64e2,352,3317,4476,f82e1dd0960c4d5c,3,242,0,cbf29ce484222325
210,606,3599,f27c99d6ed43d315,329,3270,9547,5c05ebdf04a23e73,2,245,0,cbf29ce484222325
210,607,3698,fc975beabffd5b8,350,3348,5421,e34e0a8d87cf4cde,2,247,0,cbf29ce484222325
210,608,3715,7a00476e7a65ffea,349,3366,5491,695f239052f4cabe,2,243,0,cbf29ce484222325
210,609,3720,7ffd511833b0dc94,361,3359,3978,50c0015c1994411e,3,245,0,cbf29ce484222325
210,610,3723,6013959eb945cbf2,364,3359,2364,12d125a03ea83dbb,3,242,0,cbf29ce484222325
