w0,w1,w2,w3,count8,least8,count9,least9,weight
00000030003c201e,0000000012000408,0000000000000000,0000000000000000,0,,3,12308c0a,15
000000300034201a,0008040012000408,0000000000000000,0000000000000000,1,02308c48,8,02118e48,15
000000300034201a,0008040002000c08,0000000000000000,0000000000000000,1,02b08c40,10,02908e42,15
00000030001c200e,0008040012000408,0000000000000000,0000000000000000,0,,1,0230852c,15
00000030001c200e,0008040002000c08,0000000000000000,0000000000000000,0,,1,02b08524,15
0000002001ec0000,0000000061807040,0000000000000000,0000000000000000,0,,2,12322282,15
00000020017c0000,0000300001005440,0000000000000000,0000000000000020,0,,1,02b2220a,15
00000020017c0000,0000000071005400,0000000000000000,0000000000000020,0,,1,12332208,15
00000020016c0000,00003000610050c0,0000000000000000,0000000000000000,0,,1,0232288a,15
00000020015c0000,0000000071005440,0000000000000000,0000000000000020,0,,1,12322308,15
00000020013c209e,0000000000004c00,0000000000000000,0000000000000000,1,02b02602,16,02b02606,15
000000200138209c,0000000050004c00,0000000000000000,0000000000000000,0,,2,12302612,15
000000200134209a,0000000050004c00,0000000000000000,0000000000000000,0,,4,12302642,15
00000020011c208e,0000000050004c00,0000000000000000,0000000000000000,0,,4,12302702,15
00000020007c0000,0000300031001440,0000000000000000,0000000000000020,0,,1,0232aa08,15
0000000e00f80c7c,0000000000000000,0000000000000000,0000000000000000,0,,1,3250a210,15
0000000e00f40c7a,0000000000000000,0000000000000000,0000000000000000,0,,1,3250a240,15
0000000e00ec0c76,0000000000000000,0000000000000000,0000000000000000,0,,1,3250a280,15
0000000e00dc0c6e,0000000000000000,0000000000000000,0000000000000000,0,,1,3250a300,15
0000000ab84c9426,0000000000000000,0000000000000000,0000000000000000,0,,1,3240a188,15
0000000aa86c8436,0000000000000000,0000000000000000,0000000000000000,0,,1,3240a288,15
0000000aa86c8000,0000000020481040,0000000000000000,0000000000000000,0,,1,1242a288,15
0000000a017c04be,0000000000000000,0000000000000000,0000000000000000,0,,4,3250220a,15
0000000a017c0000,00000000004054c0,0000000000000000,0000000000000020,0,,1,12d22808,15
0000000a007e043f,0000000000000000,0000000000000000,0000000000000000,0,,1,32508a08,15
0000000a007c0000,00000000304014c0,0000000000000000,0000000000000020,0,,1,1252a808,15
00000009f0008000,00000001002a0040,0000000000001c00,0000000000000000,0,,1,1042201f,15
00000008f0009200,00000000003e0042,0000000000000000,0000000000000000,0,,1,1240812d,15
00000006a8ec0000,0000000020483000,0000000000000000,0000000000000000,0,,1,1243a280,15
0000000600ec1c76,0000000000000000,0000000000000000,0000000000000000,0,,1,3251a080,15
0000000600dc1c6e,0000000000000000,0000000000000000,0000000000000000,0,,1,3251a100,15
00000002017c14be,0000000000000000,0000000000000000,0000000000000000,0,,3,3251200a,15
00000002017c0000,0000000070405400,0000000000000000,0000000000000020,0,,1,12532208,15
00000002007e143f,0000000000000000,0000000000000000,0000000000000000,0,,1,32518808,15
00000001a96c80b6,0000000000000000,0000000000000000,0000000000000000,0,,1,32602288,15
00000001613c0000,0000000050204c00,0000000000000000,0000000000000100,0,,3,12432e00,15
00000000f85c822e,0000000000000000,0000000000000000,0000000000000000,0,,1,3260a108,15
00000000e0008200,00000000033c004a,0000000000000000,0000000000000200,0,,1,12208329,15
00000000b86c8000,00000000200a10c0,0000000000000000,0000000000000000,0,,1,1262a088,15
00000000603c021e,0000000010200c00,0000000000000000,0000000000000000,0,,2,1241ae00,15
0000000001fc0000,0000200000007c40,0000000000000000,0000000000000020,0,,1,02f22202,15
0000000001fc0000,0000000000007cc0,0000000000000000,0000000000000020,0,,1,12f22002,15
00000000017c0000,0000200070005480,0000000000000000,0000000000000020,0,,1,02732808,15
00000000017c0000,0000200070005440,0000000000000000,0000000000000020,0,,2,0272220a,15
00000000017c0000,00000000700054c0,0000000000000000,0000000000000020,0,,3,1272200a,15
00000000015c0000,00002000700054c0,0000000000000000,0000000000000020,0,,1,02722908,15
00000000013c009e,0000000050004c00,0000000000000000,0000000000000000,4,02712600,26,02702c06,15
0000000000fc0000,0000200030003c40,0000000000000000,0000000000000020,0,,2,0272a202,15
0000000000fc0000,0000000030003cc0,0000000000000000,0000000000000020,0,,2,1272a002,15
0000000000000000,0009cfc000800004,0000000000000000,00000000000002c0,0,,1,022c8321,15
0000000000000000,0009cfc000000000,0000000000000400,000000000000d800,0,,2,002c003f,15
0000000000000000,0009ce80031c000a,0000000000000000,0000000000000000,0,,1,022882c9,15
0000000000000000,0009c001031c0000,0000000000001c00,000000000000c000,0,,1,000a029f,15
0000000000000000,0001cbc1001c0012,0000000000000800,0000000000000000,0,,1,0048832d,15
0000000000000000,0001c3c1001c0012,0000000000000000,0000000000004800,0,,2,00e9020b,15
0000000000000000,00003003f1005480,0000000000000404,0000000000000000,0,,2,003a201e,15
0000000000000000,00003003e1807080,0000000000000404,0000000000000000,0,,1,003a2096,15
0000000000000000,0000300185405000,0000000000001ca4,0000000000000000,0,,1,009a228a,15
0000000000000000,00000003f3005580,0000000000000000,000000000000c000,0,,1,103a012c,15
0000000000000000,00000003f0087c00,0000000000000000,0000000000002300,0,,1,106b2202,15
0000000000000000,00000001031e001a,0000000000000400,000000000000d800,0,,1,1028003f,15
e00038000000006f,0000000400000000,0000000000000000,0000000000000020,0,,1,0a708124,14
e000000000000000,0000200180003f90,0000000000000000,0000000000000000,0,,1,00f88124,14
e000000000000000,0000000003803f0c,0000000000000000,0000000000000000,0,,1,12b88202,14
c002bc0000000c66,0000000000000000,0000000000000000,0000000000000000,0,,1,0ac0a380,14
c002b80000000c76,0000000000000000,0000000000000000,0000000000000000,0,,1,0a41aa80,14
c002380000004cf4,0000000000000000,0000000000000000,0000000000000000,0,,1,08512a90,14
c002380000004cf2,0000000000000000,0000000000000000,0000000000000000,0,,1,08512ac0,14
c002380000004ce6,0000000000000000,0000000000000000,0000000000000000,0,,1,08512b80,14
c002380000004c6e,0000000000000000,0000000000000000,0000000000000000,0,,1,0850a324,14
c002380000001c76,0000000000000000,0000000000000000,0000000000000000,0,,2,0a51a880,14
c002380000000cf6,0000000000000000,0000000000000000,0000000000000000,0,,2,0a512a80,14
c002380000000c6e,0000000000000000,0000000000000000,0000000000000020,0,,3,0a50a320,14
c001b800000042f8,0000000000000000,0000000000000000,0000000000000000,0,,1,08e02252,14
c001b800000042ea,0000000000000000,0000000000000000,0000000000000000,0,,2,08e02342,14
c001b8000000427a,0000000000000000,0000000000000000,0000000000000000,0,,2,08e0a242,14
c001b8000000426e,0000000000000000,0000000000000000,0000000000000000,0,,2,08e0a302,14
c001b8000000027a,0000000000000000,0000000000000000,0000000000000020,0,,2,0ae0a240,14
c001b8000000026e,0000000000000000,0000000000000000,0000000000000020,0,,4,0a60a124,14
c000b800000040f6,0000000000000000,0000000000000000,0000000000000002,0,,4,08612a82,14
c00038000000407e,0000000000000000,0000000000000000,0000000000000022,0,,4,0871aa00,14
c000000000000000,0000a00180487c00,0000000000000000,0000000000000100,0,,1,00c92216,14
c000000000000000,0000a00180087c00,0000000000000400,0000000000000100,0,,3,00e82216,14
c000000000000000,0000300181807c04,0000000000000000,0000000000000000,0,,11,00b82216,14
c000000000000000,0000300181807004,0000000000000404,0000000000000000,0,,5,00b82286,14
c000000000000000,0000300181803c84,0000000000000000,0000000000000000,0,,1,00b8a124,14
c000000000000000,0000300031803c84,0000000000000000,0000000000000000,0,,2,0238a016,14
c000000000000000,00002003f0007c00,0000000000000000,0000000000000000,0,,6,00782216,14
c000000000000000,00000003f0407c00,0000000000000000,0000000000000000,0,,3,10582324,14
c000000000000000,00000003f0007c80,0000000000000000,0000000000000000,0,,9,10782026,14
c000000000000000,00000003b1803c04,0000000000000000,0000000000000000,0,,3,1038a206,14
c000000000000000,00000003b0083c00,0000000000000000,0000000000002200,0,,1,1069a202,14
c000000000000000,0000000185c07c04,0000000000000000,0000000000000000,0,,1,10982324,14
c000000000000000,0000000181807c04,0000000000000404,0000000000000000,0,,4,10b82206,14
c000000000000000,0000000071807c84,0000000000000000,0000000000000000,0,,9,12382016,14
9820200400800840,0000000000002210,0000000000000000,0000000000000003,0,,1,00d18a81,14
9020200000800040,0000000100002a50,0000000000000000,0000000000000003,0,,4,00708127,14
9020200000800040,0000000000002210,0000000000000000,0000000000004807,0,,1,00f10a81,14
880c210400800840,0000000001802004,0000000000000000,0000000000000000,0,,1,0211aa81,14
8800200c00801840,0000000100002040,0000000000000800,0000000000000002,0,,1,0050a1a5,14
8800200c00801840,0000000000002840,0000000000000800,0000000000000002,0,,1,0050a925,14
8800200c00800840,0000000100002840,0000000000000800,0000000000000002,0,,2,0050a325,14
8300a000a0800040,0006800000082000,0000000000000000,0000000000000000,0,,1,0261a281,14
800c200000800040,0000000101802844,0000000000000000,0000000000000002,0,,3,0030a325,14
800c200000800040,0000000101802044,0000000000000400,0000000000000002,0,,1,00b02383,14
8000e00000000840,00000bc000000002,0000000000000000,00000000000000c0,0,,1,0a418a81,14
8000010c00801840,0000000001802844,0000000000000000,0000000000000000,0,,1,1210a125,14
80000004e0800a40,0000000000282800,0000000000000000,0000000000000200,0,,3,1241a203,14
8000000400800840,0000000000002210,0000000000000000,000000000000480f,0,,1,10d10a81,14
80000000e0808240,0000000000282840,0000000000000000,0000000000000200,0,,3,1260a203,14
80000000a0808040,0000000101882044,0000000000000000,0000000000000002,0,,1,10a0a283,14
8000000000800040,0000000100002a10,0000000000000000,0000000000004c07,0,,1,10f10203,14
8000000000800040,0000000000002210,0000000000000000,000000000000d817,0,,1,10710a81,14
8000000000000000,0008040103802a1c,0000000000000800,0000000000000000,0,,2,00988127,14
8000000000000000,000804010380221c,0000000000000000,0000000000004800,0,,2,00b80287,14
8000000000000000,000000010380221c,0000000000000408,0000000000004800,0,,1,10b80283,14
8000000000000000,0000000100002a10,0000000000001d18,0000000000004800,0,,1,00d80325,14
6000000000000000,0008340033001508,0000000000000000,0000000000000000,0,,1,02388328,14
6000000000000000,0008340003005588,0000000000000000,0000000000000000,0,,1,02b8012c,14
6000000000000000,0000000183005518,0000000000000000,0000000000004800,0,,1,10b80328,14
6000000000000000,0000000180005590,0000000000000401,0000000000004800,0,,2,10f8010a,14
6000000000000000,0000000037401588,0000000000000080,0000000000000000,0,,1,1218812c,14
40001000006c0036,0000200020001040,0000000000000000,0000000000000000,0,,1,0270a288,14
40001000006c0036,00002000000010c0,0000000000000000,0000000000000000,0,,1,02f0a088,14
40000020004c2026,00000000210010c0,0000000000000000,0000000000000000,0,,1,1230a188,14
4000000000000000,00000003f1005480,0000000000000404,0000000000000000,0,,1,1038212c,14
4000000000000000,000000003d4a14a0,0000000000000080,0000000000000000,0,,1,1208a12c,14
3020100000000000,0000200400000180,0000000000000401,0000000000004824,0,,1,00f4012c,14
2402109000000000,0008340404000100,0000000000000000,0000000000000020,0,,1,0214832c,14
200000d006010100,000000000c018180,0000000000000000,0000000000000000,0,,3,1204812e,14
200000d006010100,000000000c018100,0000000000000000,0000000000000020,0,,1,12848328,14
2000009000000000,0000000004000100,0000000000000425,000000000000482c,0,,1,1094032c,14
2000000002000100,0000000000018100,0000000000000409,00000000000049c0,0,,1,10ed0202,14
1a400000a0000000,0007c000001c0000,0000000000000000,0000000000000000,0,,1,00438a89,14
182c210c00800840,0000000000000000,0000000000000000,0000000000000003,0,,1,20908325,14
1820010800001000,0008040003000058,0000000000000800,0000000000000000,0,,1,0090892d,14
1820010800000000,0008040103000058,0000000000000800,0000000000000000,0,,2,001083ad,14
1820000800000000,0000000100000050,0000000000001c00,000000000000480c,0,,1,00d0032d,14
12400000a0000000,0007c001001c0000,0000000000000000,0000000000000000,0,,1,00638289,14
1060440000000000,0007c3c000000000,0000000000000000,0000000000000000,0,,1,00c48a89,14
1060400000000000,0007cbc000000000,0000000000000000,0000000000000000,0,,3,00458a89,14
102002300114608a,0000000000000000,0000000000000000,0000000000000004,0,,1,20b00748,14
10200230010c6086,0000000000000000,0000000000000000,0000000000000004,0,,3,20b0058a,14
10200200013c409e,0000000000000000,0000000000000000,0000000000000000,0,,1,20d1060a,14
102002000134409a,0000000000000000,0000000000000000,0000000000000014,0,,1,20710648,14
10200200012c4096,0000000000000000,0000000000000000,0000000000000014,0,,1,20710688,14
10200200012c4096,0000000000000000,0000000000000000,000000000000000c,0,,1,20d10688,14
10200200011c408e,0000000000000000,0000000000000000,0000000000000014,0,,2,2070052c,14
10200200011c408e,0000000000000000,0000000000000000,000000000000000c,0,,1,20d0052c,14
1020000120000000,0002014000000010,0000000000000000,000000000000d814,0,,1,00610e89,14
1020000000000000,0008040103000058,0000000000000400,0000000000004804,0,,3,00b0003f,14
1020000000000000,0008040102000018,0000000000000000,000000000000d814,0,,1,0030043f,14
1020000000000000,0008040003000018,0000000000000000,000000000000d814,0,,1,00310a8b,14
0f82a80608000c00,0000000000000000,0000000000000000,0000000000000000,1,20c13202,29,20413216,14
0f80000e08000000,0006000000400000,0000000000001800,0000000000000000,0,,4,00c23286,14
0e82058a18001400,0000000000000000,0000000000000000,0000000000000000,0,,1,2200b12c,14
0e800203a9680000,0000000000000000,0000000000000000,0000000000000000,0,,1,20432298,14
0e800202b86c0000,0000000000000000,0000000000000000,0000000000000000,0,,1,2043a888,14
0e80000ab84c8000,0000000000000000,0000000000000000,0000000000000000,0,,1,2242a188,14
0e80000aa86c8000,0000000000000000,0000000000000000,0000000000000000,0,,1,2242a288,14
0e800003a96c0000,0000000000000000,0000000000000000,0000000000000000,0,,1,22432288,14
0e800002e87c0000,0000000000000000,0000000000000000,0000000000000000,0,,1,2243a208,14
0c0a298e00001c00,0000000000000000,0000000000000000,0000000000000000,0,,8,20903126,14
0c00000a016c0000,0000200000405040,0000000000000000,0000000000000000,0,,1,02d22288,14
0c00000a006c0000,00002000204010c0,0000000000000000,0000000000000000,0,,1,0252a888,14
0c00000600ec0000,0000200020403000,0000000000000000,0000000000000000,0,,1,0253a280,14
0c000002016c0000,0000200060405000,0000000000000000,0000000000000000,0,,1,02532288,14
0b08a50c00000800,0006000000000000,0000000000000800,0000000000000000,0,,1,0080b287,14
0b01a004e0800a40,0000000000000000,0000000000000000,0000000000000000,0,,4,2241a203,14
0b00a40ca0808840,0000000000000000,0000000000000000,0000000000000000,0,,4,2240a283,14
0b00a00400000800,0007030000100002,0000000000000000,0000000000000000,0,,1,00c19a81,14
0b00000d80808000,0004800000082040,0000000000000000,0000000000000000,0,,1,00c22ac1,14
0b000005a0800000,0006800100082000,0000000000000000,0000000000000000,0,,1,00c32283,14
0b000004b0800000,00068000000a2000,0000000000000000,0000000000000000,0,,1,0243a881,14
0b000004a0800000,0006800100082000,0000000000000800,0000000000000000,0,,1,00c3a281,14
0a514508e0008200,0000000000000000,0000000000000000,0000000000000000,0,,2,2200832d,14
0a414408f0009200,0000000000000000,0000000000000000,0000000000000000,0,,1,2240812d,14
0a400001a0000000,0007c000001c0000,0000000000000000,0000000000000000,0,,1,02430a89,14
0a110508f0009200,0000000000000000,0000000000000000,0000000000000000,0,,4,2200a01f,14
0a010001e0000200,0006800100280000,0000000000000000,0000000000000000,0,,1,0041221f,14
0a00050810001000,0007030000100002,0000000000000000,0000000000000000,0,,1,0280912d,14
0a000408a0008000,0006800100080040,0000000000000800,0000000000000000,0,,1,00c0a389,14
0a00040810001000,00070b0000100002,0000000000000000,0000000000000000,0,,1,0240912d,14
0a000109a0008000,0006800001080040,0000000000000000,0000000000000000,1,02022a89,13,00022a8f,14
0a000108a0008000,0006800101080040,0000000000000000,0000000000000000,0,,1,0002a3a9,14
0a000108a0008000,0006800001080040,0000000000000800,0000000000000000,0,,1,0082aa89,14
0a000009e0008000,0006800000280040,0000000000000000,0000000000000000,0,,5,00c22a0b,14
0a000009b0008000,00068000000a0040,0000000000000000,0000000000000000,1,02422889,14,0042288f,14
0a00000980008000,0004800100080040,0000000000001c00,0000000000000000,0,,1,00c222c9,14
0a000008e0008000,0006800000280040,0000000000000800,0000000000000000,0,,1,00c2aa09,14
0a000008e0008000,0006800000280040,0000000000000000,0000000000000200,1,0242a209,5,0242a20b,14
0a000008b0008000,00068000000a0040,0000000000000800,0000000000000000,0,,2,0042a88b,14
0804010c00800000,0008000003802a40,0000000000000000,0000000000000000,0,,1,02128325,14
059f9cc000000000,0000000000000000,0000000000000000,0000000000000000,0,,2,2204a324,14
05839c0000000000,0006a00000000080,0000000000000000,0000000000000000,0,,2,0244a126,14
05839c0000000000,0006a00000000000,0000000000000000,0000000000000020,0,,2,0244a324,14
0583980000000000,0006a00000000000,0000000000000000,0000000000000220,0,,1,0245a320,14
040e188000000000,0000300004800084,0000000000000000,0000000000000020,0,,1,0294a124,14
03800201a9ec0000,0000000000000000,0000000000000000,0000000000000000,0,,3,20632282,14
03800200e8fc0000,0000000000000000,0000000000000000,0000000000000000,0,,1,2063a202,14
03800001a9ec8000,0000000000000000,0000000000000000,0000000000000000,0,,3,22622282,14
03800000e8fc8000,0000000000000000,0000000000000000,0000000000000000,0,,1,2262a202,14
031da000e0800240,0000000000000000,0000000000000000,0000000000000000,0,,2,2221a203,14
031ca001a0808040,0000000000000000,0000000000000000,0000000000000002,0,,3,20a02287,14
0308a00010000000,00070b0000100002,0000000000000000,0000000000000000,1,02209125,5,02209127,14
03000001a0808000,0006800100082040,0000000000000000,0000000000000000,0,,2,00622287,14
03000000e0800000,0006800000282800,0000000000000000,0000000000000200,0,,1,0263a201,14
03000000b0808000,00068000000a2040,0000000000000000,0000000000000000,0,,4,0262a083,14
02800201e97c0000,0000000000000000,0000000000000000,0000000000000000,0,,3,2063220a,14
02800201b96c8000,0000000000000000,0000000000000000,0000000000000000,0,,2,2062288a,14
02800061a96c8000,0000000000000000,0000000000000000,0000000000000000,0,,2,2222228a,14
02800001e97c8000,0000000000000000,0000000000000000,0000000000000000,0,,2,2262220a,14
028000001c010000,00070b0000100002,0000000000000000,0000000000000000,0,,4,0220912e,14
02400000a0008000,0007c000001c0040,0000000000000000,0000000000000000,0,,1,02628289,14
02110000e0000200,0006800001280000,0000000000000000,0000000000000200,0,,2,0221a20b,14
02010001c0008200,0004800100280040,0000000000000400,0000000000000000,0,,1,00e0224b,14
02010000e0008200,0006800100280040,0000000000000000,0000000000000000,0,,1,00e0a20b,14
02010000e0008200,0006800000280040,0000000000000000,0000000000000200,0,,3,0260a20b,14
02000001f0008000,00068000002a0040,0000000000000000,0000000000000000,0,,3,00e2280b,14
02000001e0008000,0006800100280040,0000000000000400,0000000000000000,0,,1,00e2220b,14
02000001d0008000,00048001002a0040,0000000000000400,0000000000000000,0,,1,00e2204b,14
02000001b0008000,00068001000a0040,0000000000000400,0000000000000000,0,,5,0062208f,14
02000000f0008000,00068001002a0040,0000000000000000,0000000000000000,0,,1,00e2a00b,14
02000000f0008000,00068000012a0040,0000000000000000,0000000000000000,0,,3,0222a00f,14
02000000f0008000,00068000002a0040,0000000000000000,0000000000000200,0,,3,0262a00b,14
0050400000000000,000fc7c000000000,0000000000000000,0000000000000000,0,,2,02a48189,14
0050400000000000,000040f000278001,0000000000000000,0000000000000000,0,,3,0280c12e,14
0050400000000000,000040f000258201,0000000000000000,0000000000000000,0,,3,0281c324,14
0041440000000000,0007cbc000000000,0000000000000000,0000000000000000,0,,1,0244812d,14
0041400000000000,0007cbc000000000,0000000000000000,0000000000000200,0,,8,02458309,14
0040400000000000,000040f000278201,0000000000000000,0000000000000000,0,,4,02c0c126,14
0031400000000200,00000fc00000001a,0000000000000000,0000000000000000,0,,1,0820832d,14
001dc40000000000,00000fc000000004,0000000000000000,0000000000000000,0,,1,0a048325,14
001cc00000000000,00000fc000000004,0000000000000000,00000000000000c0,0,,1,0a248a81,14
001cb800000020f6,0000000000000000,0000000000000000,0000000000000000,0,,1,2aa02282,14
0011440000001200,00000fc00000000a,0000000000000000,0000000000000000,0,,1,0a00812f,14
000c3800000060fe,0000000000000000,0000000000000000,0000000000000000,0,,2,28b02206,14
000c3800000060f6,0000000000000000,0000000000000000,0000000000000002,0,,3,28312282,14
000c38000000607e,0000000000000000,0000000000000000,0000000000000002,0,,1,28b0a202,14
0003b80000000e6e,0000000000000000,0000000000000000,0000000000000000,0,,1,2a41a300,14
0002bc0000004cf4,0000000000000000,0000000000000000,0000000000000000,0,,2,28402296,14
0002bc0000004cf2,0000000000000000,0000000000000000,0000000000000000,0,,1,28c022c2,14
0002bc0000004ce6,0000000000000000,0000000000000000,0000000000000000,0,,1,28c02382,14
0002bc0000004c66,0000000000000000,0000000000000000,0000000000000002,0,,1,28c0a380,14
0002bc0000001c76,0000000000000000,0000000000000000,0000000000000000,0,,3,2a40a882,14
0002bc0000000cf6,0000000000000000,0000000000000000,0000000000000000,0,,2,2ac02282,14
0002b80000004cf6,0000000000000000,0000000000000000,0000000000000000,0,,1,28412286,14
0002b80000004cf4,0000000000000000,0000000000000000,0000000000000002,0,,1,28412a90,14
0002b80000004cf2,0000000000000000,0000000000000000,0000000000000002,0,,1,28c122c0,14
0002b80000004ce6,0000000000000000,0000000000000000,0000000000000002,0,,1,28c12380,14
0002b80000004c76,0000000000000000,0000000000000000,0000000000000002,0,,2,2841aa80,14
0002380000005cfc,0000000000000000,0000000000000000,0000000000000000,0,,5,28502036,14
0002380000005cfa,0000000000000000,0000000000000000,0000000000000000,0,,2,28d02842,14
0002380000005cf6,0000000000000000,0000000000000000,0000000000000000,0,,3,28502886,14
0002380000005cee,0000000000000000,0000000000000000,0000000000000000,0,,2,28502126,14
0002380000005c7e,0000000000000000,0000000000000000,0000000000000000,0,,2,2851a802,14
0002380000005c76,0000000000000000,0000000000000000,0000000000000002,0,,4,2850a882,14
0002380000004cfe,0000000000000000,0000000000000000,0000000000000000,4,28512202,13,28502a06,14
0002380000004cf6,0000000000000000,0000000000000000,0000000000000002,0,,6,28502a82,14
0002380000004c7e,0000000000000000,0000000000000000,0000000000000002,0,,4,2851aa00,14
0002380000001cfe,0000000000000000,0000000000000000,0000000000000000,0,,6,2a502806,14
0001b800000042fe,0000000000000000,0000000000000000,0000000000000000,2,28612202,10,28612206,14
0001b800000042fa,0000000000000000,0000000000000000,0000000000000002,0,,2,28e02242,14
0001b8000000427e,0000000000000000,0000000000000000,0000000000000002,0,,3,2861a202,14
000102604034621a,0000000000000000,0000000000000000,0000000000000000,0,,7,2080a64a,14
000102014134429a,0000000000000000,0000000000000000,0000000000000000,0,,13,20612642,14
00010200603c421e,0000000000000000,0000000000000000,0000000000000000,0,,14,2041ae08,14
000102004014420a,0000000180200c00,0000000000000000,0000000000000000,0,,1,00c1a740,14
00010070601c220e,0000000000000000,0000000000000000,0000000000000000,0,,6,2220852c,14
000100604034221a,0000000000200400,0000000000000000,0000000000000000,0,,3,02a0a44a,14
000100604014220a,0000000008200c00,0000000000000000,0000000000000000,0,,4,0280a742,14
00010000601c020e,0002000000200c00,0000000000000000,0000000000000000,0,,4,02c0a524,14
0001000060000200,000a054002200808,0000000000000000,0000000000000040,0,,4,02018725,14
00001030005e202f,0000000000000000,0000000000000000,0000000000000000,0,,5,2230812c,14
00000261e97c0000,0000000000000000,0000000000000000,0000000000000000,0,,1,3023220a,14
00000261a9ec8000,0000000000000000,0000000000000000,0000000000000000,0,,1,30a22282,14
00000261212c0000,00000003c0004000,0000000000000000,0000000000000000,0,,2,1022268a,14
00000261212c0000,00000002c8004000,0000000000000000,0000000000000000,0,,1,10032e88,14
00000261212c0000,0000000188004000,0000000000001000,0000000000000000,0,,1,10832688,14
00000260601c620e,0000000000000000,0000000000000000,0000000000000000,0,,3,3080a708,14
000002300138609c,0000000000000000,0000000000000000,0000000000000004,0,,1,30b0041a,14
000002300134609a,0000000000000000,0000000000000000,0000000000000004,0,,3,30b0044a,14
00000230012c6096,0000000000000000,0000000000000000,0000000000000004,0,,7,30b0048a,14
00000230011c608e,0000000000000000,0000000000000000,0000000000000004,1,30b00508,7,30b0050a,14
00000230011c0000,0000000182004400,0000000000000000,0000000000004004,0,,2,10b2050a,14
00000220017860bc,0000000000000000,0000000000000000,0000000000000000,0,,6,3030201e,14
00000220017460ba,0000000000000000,0000000000000000,0000000000000000,0,,4,3030224a,14
00000220016c60b6,0000000000000000,0000000000000000,0000000000000000,1,30302288,10,3030208e,14
00000220015c60ae,0000000000000000,0000000000000000,0000000000000000,1,30b02108,14,3030210e,14
00000220014c0000,0000300181005040,0000000000000000,0000000000000000,0,,1,00b22388,14
00000220013c609e,0000000000000000,0000000000000000,0000000000000000,37,2030240e,150,2011260e,14
00000220013c0000,00000003d0004400,0000000000000000,0000000000000000,2,1032240a,12,0032260e,14
0000022001380000,00000003d0004c00,0000000000000000,0000000000000000,0,,1,10322612,14
00000220012c6096,0000000080004000,0000000000000000,0000000000000000,0,,4,00b02e88,14
0000022001246092,0000000180004000,0000000000001000,0000000000000000,0,,1,109026c8,14
00000220011c0000,00000003d0004c00,0000000000000000,0000000000000000,0,,2,10322702,14
000002200118608c,0000000180004400,0000000000000000,0000000000000000,0,,1,10b02518,14
000002200114608a,0000000180004400,0000000000000000,0000000000000000,0,,1,10b02548,14
00000220010c6086,0000000180004000,0000000000001000,0000000000000000,0,,1,10902788,14
00000220007c603e,0000000000000000,0000000000000000,0000000000000000,0,,8,3030a00e,14
00000220005c0000,00000001810014c0,0000000000000000,0000000000000020,0,,1,10b2a108,14
000002200034601a,0000000290000400,0000000000000000,0000000000000000,0,,1,1030ac48,14
000002200034601a,0000000180000c00,0000000000000000,0000000000000000,0,,5,00b0a642,14
00000220001c600e,0000000180000c00,0000000000000000,0000000000000000,0,,1,10b0a700,14
0000020be95c8000,0000000000000000,0000000000000000,0000000000000000,0,,1,30c22308,14
0000020bb96c8000,0000000000000000,0000000000000000,0000000000000000,0,,2,30c2208a,14
0000020a016c0000,00000000804050c0,0000000000000000,0000000000000000,0,,1,10d22888,14
0000020a014c54a6,0000000000000000,0000000000000000,0000000000000000,0,,1,30d02188,14
0000020a006c5436,0000000000000000,0000000000000000,0000000000000000,0,,2,3050a888,14
0000020a006c0000,00000001804010c0,0000000000000800,0000000000000000,0,,1,10d2a088,14
0000020a005c542e,0000000000000000,0000000000000000,0000000000000000,0,,1,30d0a108,14
00000207e9f80000,0000000000000000,0000000000000000,0000000000000000,0,,1,30432212,14
00000207e9dc0000,0000000000000000,0000000000000000,0000000000000000,0,,1,30c32300,14
00000202017844bc,0000000000000000,0000000000000000,0000000000000000,0,,1,30512218,14
00000202017444ba,0000000000000000,0000000000000000,0000000000000000,0,,1,30512248,14
00000202016c44b6,0000000000000000,0000000000000000,0000000000000000,0,,1,30512288,14
00000202015c44ae,0000000000000000,0000000000000000,0000000000000000,0,,1,30512308,14
00000202007c443e,0000000000000000,0000000000000000,0000000000000000,0,,1,3051a208,14
00000201f97c8000,0000000000000000,0000000000000000,0000000000000000,0,,2,3062280a,14
00000201e9fc8000,0000000000000000,0000000000000000,0000000000000000,0,,1,30e22202,14
00000201613c0000,0000000180204400,0000000000000000,0000000000000000,0,,2,10e2240a,14
000002016138429c,0000000000000000,0000000000000000,0000000000000000,0,,13,30412612,14
00000201611c428e,0000000000000000,0000000000000000,0000000000000000,0,,14,30412702,14
00000201212c4096,0000000080004000,0000000000000000,0000000000000000,0,,1,10c12e80,14
00000201212c4096,0000000000000000,0000000000000000,000000000000000c,0,,1,30c10688,14
000002004034421a,0000000180200400,0000000000000000,0000000000000000,0,,1,10c0a648,14
000002004034421a,0000000080200c00,0000000000000000,0000000000000000,0,,1,10c0ae40,14
0000020001f840fc,0000000000000000,0000000000000000,0000000000000000,0,,1,30712012,14
0000020001f440fa,0000000000000000,0000000000000000,0000000000000000,0,,1,30702242,14
0000020001e40000,0000200180007040,0000000000000400,0000000000000000,0,,1,00f222c0,14
0000020001dc40ee,0000000000000000,0000000000000000,0000000000000000,0,,5,30702106,14
